as_of_date,icr_raw,delta_4q,zscore_10y,pctl_10y,pctl_flipped
1990-03-31,2.4131826069832987,-0.5037177428186732,-1.2552491129522592,0.0,100.0
1990-04-30,2.3579639048203056,-0.5833973589538939,-1.374647009565033,0.0,100.0
1990-05-31,2.3579639048203056,-0.5833973589538939,-1.374647009565033,0.0,100.0
1990-06-30,2.3579639048203056,-0.5833973589538939,-1.374647009565033,0.0,100.0
1990-07-31,2.349132653966489,-0.43582250933660216,-1.4532968925040046,0.0,100.0
1990-08-31,2.349132653966489,-0.43582250933660216,-1.4532968925040046,0.0,100.0
1990-09-30,2.349132653966489,-0.43582250933660216,-1.4532968925040046,0.0,100.0
1990-10-31,2.401048423549025,-0.18162359705475195,-1.3209648605269753,5.0,95.0
1990-11-30,2.401048423549025,-0.18162359705475195,-1.3209648605269753,5.0,95.0
1990-12-31,2.401048423549025,-0.18162359705475195,-1.3209648605269753,5.0,95.0
1991-01-31,2.459262721271251,0.046080114287952334,-1.1966045796190803,10.0,90.0
1991-02-28,2.459262721271251,0.046080114287952334,-1.1966045796190803,10.0,90.0
1991-03-31,2.459262721271251,0.046080114287952334,-1.1966045796190803,10.0,90.0
1991-04-30,2.408699945275881,0.05073604045557545,-1.3004846046935765,7.5,92.5
1991-05-31,2.408699945275881,0.05073604045557545,-1.3004846046935765,7.5,92.5
1991-06-30,2.408699945275881,0.05073604045557545,-1.3004846046935765,7.5,92.5
1991-07-31,2.369831649013701,0.020698995047212065,-1.3966885985743105,5.0,95.0
1991-08-31,2.369831649013701,0.020698995047212065,-1.3966885985743105,5.0,95.0
1991-09-30,2.369831649013701,0.020698995047212065,-1.3966885985743105,5.0,95.0
1991-10-31,2.4444201449637593,0.04337172141473422,-1.202901073195072,15.0,85.0
1991-11-30,2.4444201449637593,0.04337172141473422,-1.202901073195072,15.0,85.0
1991-12-31,2.4444201449637593,0.04337172141473422,-1.202901073195072,15.0,85.0
1992-01-31,2.5392612841374302,0.07999856286617923,-0.9576399432531206,22.5,77.5
1992-02-29,2.5392612841374302,0.07999856286617923,-0.9576399432531206,22.5,77.5
1992-03-31,2.5392612841374302,0.07999856286617923,-0.9576399432531206,22.5,77.5
1992-04-30,2.593499018080856,0.18479907280497487,-0.7793726568944381,30.0,70.0
1992-05-31,2.593499018080856,0.18479907280497487,-0.7793726568944381,30.0,70.0
1992-06-30,2.593499018080856,0.18479907280497487,-0.7793726568944381,30.0,70.0
1992-07-31,2.7120175276359033,0.3421858786222023,-0.42881184843051284,37.5,62.5
1992-08-31,2.7120175276359033,0.3421858786222023,-0.42881184843051284,37.5,62.5
1992-09-30,2.7120175276359033,0.3421858786222023,-0.42881184843051284,37.5,62.5
1992-10-31,2.969114634530679,0.5246944895669197,0.2850830558871773,60.0,40.0
1992-11-30,2.969114634530679,0.5246944895669197,0.2850830558871773,60.0,40.0
1992-12-31,2.969114634530679,0.5246944895669197,0.2850830558871773,60.0,40.0
1993-01-31,2.962431950441149,0.4231706663037187,0.27525368823527446,60.0,40.0
1993-02-28,2.962431950441149,0.4231706663037187,0.27525368823527446,60.0,40.0
1993-03-31,2.962431950441149,0.4231706663037187,0.27525368823527446,60.0,40.0
1993-04-30,3.2192137759148065,0.6257147578339506,0.9471410341635285,82.5,17.5
1993-05-31,3.2192137759148065,0.6257147578339506,0.9471410341635285,82.5,17.5
1993-06-30,3.2192137759148065,0.6257147578339506,0.9471410341635285,82.5,17.5
1993-07-31,3.280411909187467,0.5683943815515637,1.0736267285940786,87.5,12.5
1993-08-31,3.280411909187467,0.5683943815515637,1.0736267285940786,87.5,12.5
1993-09-30,3.280411909187467,0.5683943815515637,1.0736267285940786,87.5,12.5
1993-10-31,3.604905647592912,0.6357910130622333,1.8670655427146252,97.5,2.5
1993-11-30,3.604905647592912,0.6357910130622333,1.8670655427146252,97.5,2.5
1993-12-31,3.604905647592912,0.6357910130622333,1.8670655427146252,97.5,2.5
1994-01-31,3.6202042957128855,0.6577723452717366,1.8856645731598276,97.5,2.5
1994-02-28,3.6202042957128855,0.6577723452717366,1.8856645731598276,97.5,2.5
1994-03-31,3.6202042957128855,0.6577723452717366,1.8856645731598276,97.5,2.5
1994-04-30,4.030129000355684,0.8109152244408775,2.7081918241964424,100.0,0.0
1994-05-31,4.030129000355684,0.8109152244408775,2.7081918241964424,100.0,0.0
1994-06-30,4.030129000355684,0.8109152244408775,2.7081918241964424,100.0,0.0
1994-07-31,4.144853178163573,0.8644412689761061,2.758683201196568,100.0,0.0
1994-08-31,4.144853178163573,0.8644412689761061,2.758683201196568,100.0,0.0
1994-09-30,4.144853178163573,0.8644412689761061,2.758683201196568,100.0,0.0
1994-10-31,4.33307930789615,0.7281736603032378,2.852648295067837,100.0,0.0
