date,V1,V2,V4,V5,V7,V8,V1_fuel,V2_fuel,V4_fuel,V5_fuel,V7_fuel,V8_fuel,FuelScore
1996-05-31,40.134984981,,3.657436916352076,11.263491,25.6,1.003449406601168,27.500000000000004,,1.6666666666666714,85.0,100.0,30.00910668319049,55.55009988622949
1996-06-30,40.2024524223,,3.657436916352076,11.263491,26.0,0.9699526374753572,32.5,,2.5,85.0,100.0,27.671785120842884,55.31726299055777
1996-07-31,40.2024524223,,3.892492305677428,11.292664,26.166666666666668,0.9699526374753572,32.5,,0.8333333333333286,90.0,100.0,27.918392113152414,56.898567159991806
1996-08-31,40.2024524223,,3.892492305677428,11.292664,26.333333333333332,0.9699526374753572,32.5,,1.6666666666666714,90.0,100.0,28.150028324064806,57.024227344839105
1996-09-30,40.2292874607,,3.892492305677428,11.292664,26.5,0.9199534568332868,35.0,,2.5,90.0,100.0,23.792586629802397,55.7248051594355
1996-10-31,40.2292874607,,4.09218398306432,11.341343,26.666666666666668,0.9199534568332868,35.0,,0.8333333333333286,98.33333333333333,100.0,23.403485824035275,58.109780822327956
1996-11-30,40.2292874607,,4.09218398306432,11.341343,26.833333333333332,0.9199534568332868,35.0,,1.6666666666666714,96.66666666666667,100.0,22.833313470604743,57.41149251175132
1996-12-31,40.2986783957,,4.09218398306432,11.341343,27.0,0.9383812761472484,40.0,,2.5,95.0,100.0,24.214914606683948,58.05902280671985
1997-01-31,40.2986783957,,4.106162684094102,11.400413,26.5,0.9383812761472484,40.0,,0.8333333333333286,98.33333333333333,100.0,23.640778248241627,58.809240066253764
1997-02-28,40.2986783957,,4.106162684094102,11.400413,27.4,0.9383812761472484,40.0,,1.6666666666666714,96.66666666666667,100.0,22.800592208469123,58.00915659592619
1997-03-31,39.682761019,,4.106162684094102,11.400413,28.3,0.9975879698099568,22.5,,2.5,95.0,100.0,29.92861339961373,58.07808725165438
1997-04-30,39.682761019,,4.216349459210195,11.36194,29.2,0.9975879698099568,22.5,,0.8333333333333286,93.33333333333333,100.0,30.17143728492715,57.571298523084195
1997-05-31,39.682761019,,4.216349459210195,11.36194,30.1,0.9975879698099568,22.5,,1.6666666666666714,91.66666666666666,100.0,30.400933618977273,57.17448530768777
1997-06-30,39.8848964421,,4.216349459210195,11.36194,31.0,0.93813748562497,30.0,,2.5,90.0,100.0,23.073417718037348,54.84367847970008
1997-07-31,39.8848964421,,4.094328595663855,11.364968,31.416666666666668,0.93813748562497,30.0,,5.833333333333329,93.33333333333333,100.0,23.038182969174738,56.02706164604554
1997-08-31,39.8848964421,,4.094328595663855,11.364968,31.833333333333332,0.93813748562497,30.0,,6.666666666666671,91.66666666666666,100.0,22.933469576550074,55.504251363692696
1997-09-30,39.7930761613,,4.094328595663855,11.364968,32.25,0.9974319728729684,30.0,,7.5,90.0,100.0,31.07466650246434,58.090149271429055
1997-10-31,39.7930761613,,4.113993823901182,11.373444,32.666666666666664,0.9974319728729684,30.0,,3.3333333333333286,93.33333333333333,100.0,31.0678212313896,58.93923527090054
1997-11-30,39.7930761613,,4.113993823901182,11.373444,33.083333333333336,0.9974319728729684,30.0,,4.166666666666657,91.66666666666666,100.0,30.987032926693516,58.42544474669678
1997-12-31,39.2201165465,,4.113993823901182,11.373444,33.5,1.0093892468633574,17.5,,5.0,90.0,100.0,33.077130683209546,57.20507826757
1998-01-31,39.2201165465,,4.251342492502964,11.323085,34.0,1.0093892468633574,17.5,,0.8333333333333286,73.33333333333333,100.0,33.27417470046898,51.871030528743475
1998-02-28,39.2201165465,,4.251342492502964,11.323085,34.8,1.0093892468633574,17.5,,1.6666666666666714,71.66666666666667,100.0,33.45045737892778,51.45415576518911
1998-03-31,39.6509536656,,4.251342492502964,11.323085,35.6,0.9458788131898292,25.0,,2.5,70.0,100.0,22.780375756480463,47.863201660193134
1998-04-30,39.6509536656,,4.022202400862229,11.176228,36.4,0.9458788131898292,25.0,,15.833333333333329,48.333333333333336,100.0,23.051386865668555,41.797039515023705
1998-05-31,39.6509536656,,4.022202400862229,11.176228,37.2,0.9458788131898292,25.0,,16.666666666666657,46.666666666666664,100.0,23.30345622814282,41.40873633134317
1998-06-30,39.7109406619,,4.022202400862229,11.176228,38.0,1.0060594776482723,32.5,,17.5,45.0,100.0,34.47889528455585,46.05354352227756
1998-07-31,39.7109406619,,3.268454922553272,11.195718,38.416666666666664,1.0060594776482723,32.5,,38.33333333333333,48.333333333333336,100.0,34.78457360724379,48.17045091659759
1998-08-31,39.7109406619,,3.268454922553272,11.195718,38.833333333333336,1.0060594776482723,32.5,,39.16666666666667,46.666666666666664,100.0,35.08829945969795,47.80162222963947
1998-09-30,39.4558879038,,3.268454922553272,11.195718,39.25,1.122394739301301,25.0,,40.0,45.0,100.0,57.86589617316712,54.99044285728401
1998-10-31,39.4558879038,,3.2996389891696754,11.183267,39.666666666666664,1.122394739301301,25.0,,38.33333333333333,43.333333333333336,100.0,58.59558430125763,54.66720194824079
1998-11-30,39.4558879038,,3.2996389891696754,11.183267,40.083333333333336,1.122394739301301,25.0,,39.16666666666667,41.66666666666667,100.0,59.383093193799716,54.480759467395835
1998-12-31,39.85087695,,3.2996389891696754,11.183267,40.5,0.9599363062928328,42.5,,40.0,40.0,100.0,25.7247260304776,43.44322171349006
1999-01-31,39.85087695,,3.3722223344171365,11.2519,40.0,0.9599363062928328,42.5,,35.83333333333333,58.333333333333336,100.0,25.736383540408493,48.994283261400675
1999-02-28,39.85087695,,3.3722223344171365,11.2519,40.0,0.9599363062928328,42.5,,36.66666666666667,56.666666666666664,100.0,25.689057986780494,48.493108194349574
1999-03-31,39.7187042845,,3.3722223344171365,11.2519,40.0,0.9813125701604036,37.5,,37.5,55.00000000000001,100.0,30.937940923077,49.37860372800004
1999-04-30,39.7187042845,,3.1818169626093025,11.306154,40.0,0.9813125701604036,37.5,,45.833333333333336,68.33333333333333,100.0,31.275888497177583,54.062676630102615
1999-05-31,39.7187042845,,3.1818169626093025,11.306154,40.0,0.9813125701604036,37.5,,46.666666666666664,66.66666666666666,100.0,31.611061203207548,53.70570340694258
1999-06-30,40.074043517,,3.1818169626093025,11.306154,40.0,1.0357911263592487,50.0,,47.5,65.0,100.0,44.763684201198934,59.705908943852
1999-07-31,40.074043517,,3.2162154959324676,11.474377,40.666666666666664,1.0357911263592487,50.0,,45.833333333333336,98.33333333333333,100.0,45.17665173850514,70.2182643720831
1999-08-31,40.074043517,,3.2162154959324676,11.474377,41.333333333333336,1.0357911263592487,50.0,,46.666666666666664,96.66666666666667,100.0,45.60439434325762,69.89619000074144
1999-09-30,39.3826945197,,3.2162154959324676,11.474377,42.0,1.1028270487773253,25.0,,47.5,95.0,100.0,62.65057972723883,72.78926855716904
1999-10-31,39.3826945197,,3.242040203552419,11.593912,42.666666666666664,1.1028270487773253,25.0,,45.833333333333336,98.33333333333333,100.0,62.90816382334206,73.85304442806662
1999-11-30,39.3826945197,,3.242040203552419,11.593912,43.333333333333336,1.1028270487773253,25.0,,46.666666666666664,96.66666666666667,100.0,63.17037371962727,73.4685642256328
1999-12-31,38.6678461627,,3.242040203552419,11.593912,44.0,1.141139385064625,15.0,,47.5,95.0,100.0,72.8642187247198,75.41981045921936
2000-01-31,38.6678461627,,3.032677332401537,11.602639,43.0,1.141139385064625,15.0,,55.833333333333336,98.33333333333333,100.0,72.77116809525236,76.8113970385768
2000-02-29,38.6678461627,,3.032677332401537,11.602639,43.5,1.141139385064625,15.0,,56.666666666666664,96.66666666666667,100.0,72.67860677396487,76.29316808711809
2000-03-31,38.4492545821,,3.032677332401537,11.602639,44.0,1.2615360816886527,15.0,,57.5,95.0,100.0,100.0,86.11
2000-04-30,38.4492545821,,2.904938688266397,11.581974,43.666666666666664,1.2615360816886527,15.0,,60.833333333333336,88.33333333333333,100.0,100.0,84.17666666666666
2000-05-31,38.4492545821,,2.904938688266397,11.581974,43.333333333333336,1.2615360816886527,15.0,,61.666666666666664,86.66666666666667,98.47459181427197,100.0,83.47672537095995
