as_of_date,V8_Ratio,margin_debt,market_cap,zscore_level,pctl_5y,pctl_10y,delta_4q,delta_8q,delta_4q_zscore,delta_8q_zscore,yoy_pct
1976-08-31,1.135935773019324,11223.0,987996.0,0.87373394608266,80.0,82.5,0.2728698233165102,0.15326132781507618,1.3296486548408275,0.5729922093559763,31.616335160768383
1976-09-30,1.165829045111427,11645.0,998860.0,1.061238730178014,80.0,82.5,0.14003603557781164,-0.10028185585453109,0.6356851022790282,-0.7010670310173448,13.651490532332655
1976-10-31,1.165829045111427,11645.0,998860.0,1.061238730178014,80.0,82.5,0.14003603557781164,-0.10028185585453109,0.6356851022790282,-0.7010670310173448,13.651490532332655
1976-11-30,1.165829045111427,11645.0,998860.0,1.061238730178014,80.0,82.5,0.14003603557781164,-0.10028185585453109,0.6356851022790282,-0.7010670310173448,13.651490532332655
1976-12-31,1.2095978836388108,12510.0,1034228.0,1.3360945647573244,85.0,92.5,0.1844340122959831,0.010689438947020236,0.8511586438265808,-0.13374202975312477,17.990685923646453
1977-01-31,1.2095978836388108,12510.0,1034228.0,1.3360945647573244,85.0,92.5,0.1844340122959831,0.010689438947020236,0.8511586438265808,-0.13374202975312477,17.990685923646453
1977-02-28,1.2095978836388108,12510.0,1034228.0,1.3360945647573244,85.0,92.5,0.1844340122959831,0.010689438947020236,0.8511586438265808,-0.13374202975312477,17.990685923646453
1977-03-31,1.3508729609243078,12936.0,957603.0,2.249975253909648,100.0,100.0,0.32264761241796536,0.3738190985908232,1.4909548581346237,1.6104618197169454,31.379075889021934
1977-04-30,1.3508729609243078,12936.0,957603.0,2.249975253909648,100.0,100.0,0.32264761241796536,0.3738190985908232,1.4909548581346237,1.6104618197169454,31.379075889021934
1977-05-31,1.3508729609243078,12936.0,957603.0,2.249975253909648,100.0,100.0,0.32264761241796536,0.3738190985908232,1.4909548581346237,1.6104618197169454,31.379075889021934
1977-06-30,1.421453158131596,14024.0,986596.0,2.4916441276862353,100.0,100.0,0.28551738511227187,0.5583872084287821,1.2396877031535474,2.2792805514251846,25.134993711252275
1977-07-31,1.421453158131596,14024.0,986596.0,2.4916441276862353,100.0,100.0,0.28551738511227187,0.5583872084287821,1.2396877031535474,2.2792805514251846,25.134993711252275
1977-08-31,1.421453158131596,14024.0,986596.0,2.4916441276862353,100.0,100.0,0.28551738511227187,0.5583872084287821,1.2396877031535474,2.2792805514251846,25.134993711252275
1977-09-30,1.4748061422653638,13981.0,947989.0,2.5429866439201416,100.0,100.0,0.30897709715393673,0.44901313273174837,1.2916018534967564,1.6933438403504797,26.502779155275324
1977-10-31,1.4748061422653638,13981.0,947989.0,2.5429866439201416,100.0,100.0,0.30897709715393673,0.44901313273174837,1.2916018534967564,1.6933438403504797,26.502779155275324
1977-11-30,1.4748061422653638,13981.0,947989.0,2.5429866439201416,100.0,100.0,0.30897709715393673,0.44901313273174837,1.2916018534967564,1.6933438403504797,26.502779155275324
1977-12-31,1.574607702971778,14527.0,922579.0,2.773996865814016,100.0,100.0,0.36500981933296717,0.5494438316289503,1.5089024425419921,2.015568718264792,30.176129131022854
1978-01-31,1.574607702971778,14527.0,922579.0,2.773996865814016,100.0,100.0,0.36500981933296717,0.5494438316289503,1.5089024425419921,2.015568718264792,30.176129131022854
1978-02-28,1.574607702971778,14527.0,922579.0,2.773996865814016,100.0,100.0,0.36500981933296717,0.5494438316289503,1.5089024425419921,2.015568718264792,30.176129131022854
1978-03-31,1.8722709604506875,16401.0,875995.0,3.5638529041484226,100.0,100.0,0.5213979995263798,0.8440456119443451,2.1111039686416038,2.8534677611482477,38.59711568803803
1978-04-30,1.8722709604506875,16401.0,875995.0,3.5638529041484226,100.0,100.0,0.5213979995263798,0.8440456119443451,2.1111039686416038,2.8534677611482477,38.59711568803803
1978-05-31,1.8722709604506875,16401.0,875995.0,3.5638529041484226,100.0,100.0,0.5213979995263798,0.8440456119443451,2.1111039686416038,2.8534677611482477,38.59711568803803
1978-06-30,2.0080278729103793,18950.0,943712.0,3.4195806745837194,100.0,100.0,0.5865747147787834,0.8720920998910553,2.2370003694737086,2.639563353184779,41.26584906602173
1978-07-31,2.0080278729103793,18950.0,943712.0,3.4195806745837194,100.0,100.0,0.5865747147787834,0.8720920998910553,2.2370003694737086,2.639563353184779,41.26584906602173
1978-08-31,2.0080278729103793,18950.0,943712.0,3.4195806745837194,100.0,100.0,0.5865747147787834,0.8720920998910553,2.2370003694737086,2.639563353184779,41.26584906602173
1978-09-30,2.0379394309970085,20731.0,1017253.0,3.0152553205769825,100.0,100.0,0.5631332887316447,0.8721103858855814,1.9973013654788705,2.3895732143866724,38.183546473887645
1978-10-31,2.0379394309970085,20731.0,1017253.0,3.0152553205769825,100.0,100.0,0.5631332887316447,0.8721103858855814,1.9973013654788705,2.3895732143866724,38.183546473887645
1978-11-30,2.0379394309970085,20731.0,1017253.0,3.0152553205769825,100.0,100.0,0.5631332887316447,0.8721103858855814,1.9973013654788705,2.3895732143866724,38.183546473887645
1978-12-31,1.7682203009635744,17145.0,969619.0,1.9473403845607395,85.0,92.5,0.19361259799179642,0.5586224173247636,0.482496470447273,1.3496770978103823,12.29592600279985
1979-01-31,1.7682203009635744,17145.0,969619.0,1.9473403845607395,85.0,92.5,0.19361259799179642,0.5586224173247636,0.482496470447273,1.3496770978103823,12.29592600279985
1979-02-28,1.7682203009635744,17145.0,969619.0,1.9473403845607395,85.0,92.5,0.19361259799179642,0.5586224173247636,0.482496470447273,1.3496770978103823,12.29592600279985
1979-03-31,1.5825932194517631,16326.0,1031598.0,1.2813375552271817,80.0,90.0,-0.2896777409989244,0.23172025852745537,-1.4168339837365898,0.333872228963055,-15.471998824849265
1979-04-30,1.5825932194517631,16326.0,1031598.0,1.2813375552271817,80.0,90.0,-0.2896777409989244,0.23172025852745537,-1.4168339837365898,0.333872228963055,-15.471998824849265
1979-05-31,1.5825932194517631,16326.0,1031598.0,1.2813375552271817,80.0,90.0,-0.2896777409989244,0.23172025852745537,-1.4168339837365898,0.333872228963055,-15.471998824849265
1979-06-30,1.802615589705751,18958.0,1051694.0,1.8342707669468372,85.0,92.5,-0.20541228320462834,0.3811624315741551,-1.0636559795347562,0.7747407116894243,-10.229553382987133
1979-07-31,1.802615589705751,18958.0,1051694.0,1.8342707669468372,85.0,92.5,-0.20541228320462834,0.3811624315741551,-1.0636559795347562,0.7747407116894243,-10.229553382987133
1979-08-31,1.802615589705751,18958.0,1051694.0,1.8342707669468372,85.0,92.5,-0.20541228320462834,0.3811624315741551,-1.0636559795347562,0.7747407116894243,-10.229553382987133
1979-09-30,1.8062788461366917,20249.0,1121034.0,1.7228423866174114,85.0,92.5,-0.23166058486031682,0.3314727038713279,-1.1742365561342631,0.5921632620566585,-11.36739303125328
1979-10-31,1.8062788461366917,20249.0,1121034.0,1.7228423866174114,85.0,92.5,-0.23166058486031682,0.3314727038713279,-1.1742365561342631,0.5921632620566585,-11.36739303125328
1979-11-30,1.8062788461366917,20249.0,1121034.0,1.7228423866174114,85.0,92.5,-0.23166058486031682,0.3314727038713279,-1.1742365561342631,0.5921632620566585,-11.36739303125328
1979-12-31,1.5217218869769789,17458.0,1147253.0,0.8501324500994402,60.0,80.0,-0.24649841398659555,-0.052885815994799135,-1.2209055035002514,-0.5942703138977703,-13.940480937373511
1980-01-31,1.5217218869769789,17458.0,1147253.0,0.8501324500994402,60.0,80.0,-0.24649841398659555,-0.052885815994799135,-1.2209055035002514,-0.5942703138977703,-13.940480937373511
1980-02-29,1.5217218869769789,17458.0,1147253.0,0.8501324500994402,60.0,80.0,-0.24649841398659555,-0.052885815994799135,-1.2209055035002514,-0.5942703138977703,-13.940480937373511
1980-03-31,1.7508903980927586,18735.0,1070027.0,1.4323066329637844,70.0,85.0,0.16829717864099547,-0.12138056235792893,0.3734265041447566,-0.8179390899675694,10.634266378273537
1980-04-30,1.7508903980927586,18735.0,1070027.0,1.4323066329637844,70.0,85.0,0.16829717864099547,-0.12138056235792893,0.3734265041447566,-0.8179390899675694,10.634266378273537
1980-05-31,1.7508903980927586,18735.0,1070027.0,1.4323066329637844,70.0,85.0,0.16829717864099547,-0.12138056235792893,0.3734265041447566,-0.8179390899675694,10.634266378273537
1980-06-30,1.5296335697885048,18620.0,1217285.0,0.7604075096346627,55.00000000000001,77.5,-0.27298201991724613,-0.4783943031218745,-1.3303000747075475,-1.8406926544443496,-15.143662435639216
1980-07-31,1.5296335697885048,18620.0,1217285.0,0.7604075096346627,55.00000000000001,77.5,-0.27298201991724613,-0.4783943031218745,-1.3303000747075475,-1.8406926544443496,-15.143662435639216
1980-08-31,1.5296335697885048,18620.0,1217285.0,0.7604075096346627,55.00000000000001,77.5,-0.27298201991724613,-0.4783943031218745,-1.3303000747075475,-1.8406926544443496,-15.143662435639216
1980-09-30,1.4670418744523017,19972.0,1361379.0,0.5465547360557225,40.0,70.0,-0.33923697168438993,-0.5708975565447068,-1.5133315370533453,-2.02574115376031,-18.7809856938732
1980-10-31,1.4670418744523017,19972.0,1361379.0,0.5465547360557225,40.0,70.0,-0.33923697168438993,-0.5708975565447068,-1.5133315370533453,-2.02574115376031,-18.7809856938732
1980-11-30,1.4670418744523017,19972.0,1361379.0,0.5465547360557225,40.0,70.0,-0.33923697168438993,-0.5708975565447068,-1.5133315370533453,-2.02574115376031,-18.7809856938732
1980-12-31,1.654732949634898,24737.0,1494924.0,1.036872319132257,65.0,82.5,0.13301106265791907,-0.11348735132867649,0.24587514399492788,-0.7289162044825602,8.740826020591452
1981-01-31,1.654732949634898,24737.0,1494924.0,1.036872319132257,65.0,82.5,0.13301106265791907,-0.11348735132867649,0.24587514399492788,-0.7289162044825602,8.740826020591452
1981-02-28,1.654732949634898,24737.0,1494924.0,1.036872319132257,65.0,82.5,0.13301106265791907,-0.11348735132867649,0.24587514399492788,-0.7289162044825602,8.740826020591452
1981-03-31,1.4465921136948299,21807.0,1507474.0,0.3955364925350582,30.0,65.0,-0.3042982843979287,-0.13600110575693325,-1.3709231517347427,-0.8168440375463268,-17.379630657030287
1981-04-30,1.4465921136948299,21807.0,1507474.0,0.3955364925350582,30.0,65.0,-0.3042982843979287,-0.13600110575693325,-1.3709231517347427,-0.8168440375463268,-17.379630657030287
1981-05-31,1.4465921136948299,21807.0,1507474.0,0.3955364925350582,30.0,65.0,-0.3042982843979287,-0.13600110575693325,-1.3709231517347427,-0.8168440375463268,-17.379630657030287
1981-06-30,1.4973386946506546,22179.0,1481228.0,0.5107220623518317,40.0,70.0,-0.03229487513785023,-0.30527689505509636,-0.3662757994102722,-1.301936342383002,-2.111281798183562
1981-07-31,1.4973386946506546,22179.0,1481228.0,0.5107220623518317,40.0,70.0,-0.03229487513785023,-0.30527689505509636,-0.3662757994102722,-1.301936342383002,-2.111281798183562
1981-08-31,1.4973386946506546,22179.0,1481228.0,0.5107220623518317,40.0,70.0,-0.03229487513785023,-0.30527689505509636,-0.3662757994102722,-1.301936342383002,-2.111281798183562
1981-09-30,1.6463761048841916,21068.0,1279659.0,0.9165495305134153,60.0,80.0,0.1793342304318899,-0.15990274125250004,0.4147157259617083,-0.8502314069671137,12.224206653872205
1981-10-31,1.6463761048841916,21068.0,1279659.0,0.9165495305134153,60.0,80.0,0.1793342304318899,-0.15990274125250004,0.4147157259617083,-0.8502314069671137,12.224206653872205
1981-11-30,1.6463761048841916,21068.0,1279659.0,0.9165495305134153,60.0,80.0,0.1793342304318899,-0.15990274125250004,0.4147157259617083,-0.8502314069671137,12.224206653872205
1981-12-31,1.6658852063778737,23023.0,1382028.0,0.9284961720730254,65.0,82.5,0.011152256742975819,0.14416331940089488,-0.2021356760893146,0.031078293987975087,0.6739611213662178
1982-01-31,1.6658852063778737,23023.0,1382028.0,0.9284961720730254,65.0,82.5,0.011152256742975819,0.14416331940089488,-0.2021356760893146,0.031078293987975087,0.6739611213662178
1982-02-28,1.6658852063778737,23023.0,1382028.0,0.9284961720730254,65.0,82.5,0.011152256742975819,0.14416331940089488,-0.2021356760893146,0.031078293987975087,0.6739611213662178
1982-03-31,1.5546045772404273,19250.0,1238257.0,0.5562195914564414,40.0,70.0,0.10801246354559746,-0.19628582085233126,0.18322258512105874,-0.9290348589939266,7.4666841138595785
1982-04-30,1.5546045772404273,19250.0,1238257.0,0.5562195914564414,40.0,70.0,0.10801246354559746,-0.19628582085233126,0.18322258512105874,-0.9290348589939266,7.4666841138595785
1982-05-31,1.5546045772404273,19250.0,1238257.0,0.5562195914564414,40.0,70.0,0.10801246354559746,-0.19628582085233126,0.18322258512105874,-0.9290348589939266,7.4666841138595785
1982-06-30,1.579538039500443,19099.0,1209151.0,0.6062198222739102,45.0,72.5,0.08219934484978841,0.04990446971193818,0.11484367537730318,-0.19818666050916597,5.489696161827062
1982-07-31,1.579538039500443,19099.0,1209151.0,0.6062198222739102,45.0,72.5,0.08219934484978841,0.04990446971193818,0.11484367537730318,-0.19818666050916597,5.489696161827062
1982-08-31,1.579538039500443,19099.0,1209151.0,0.6062198222739102,45.0,72.5,0.08219934484978841,0.04990446971193818,0.11484367537730318,-0.19818666050916597,5.489696161827062
1982-09-30,1.5683938253636687,20798.0,1326070.0,0.5475977672109482,35.0,67.5,-0.07798227952052295,0.10135195091136695,-0.4707663342846675,-0.029234675819697638,-4.736601757592219
1982-10-31,1.5683938253636687,20798.0,1326070.0,0.5475977672109482,35.0,67.5,-0.07798227952052295,0.10135195091136695,-0.4707663342846675,-0.029234675819697638,-4.736601757592219
1982-11-30,1.5683938253636687,20798.0,1326070.0,0.5475977672109482,35.0,67.5,-0.07798227952052295,0.10135195091136695,-0.4707663342846675,-0.029234675819697638,-4.736601757592219
1982-12-31,1.650639846142523,25791.0,1562485.0,0.7594899315824357,55.00000000000001,77.5,-0.015245360235350836,-0.0040931034923750165,-0.2135885160346337,-0.3198847217743643,-0.9151507064822817
1983-01-31,1.650639846142523,25791.0,1562485.0,0.7594899315824357,55.00000000000001,77.5,-0.015245360235350836,-0.0040931034923750165,-0.2135885160346337,-0.3198847217743643,-0.9151507064822817
1983-02-28,1.650639846142523,25791.0,1562485.0,0.7594899315824357,55.00000000000001,77.5,-0.015245360235350836,-0.0040931034923750165,-0.2135885160346337,-0.3198847217743643,-0.9151507064822817
1983-03-31,1.547059701475269,26743.0,1728634.0,0.41244310333887835,25.0,60.0,-0.0075448757651583875,0.10046758778043907,-0.18446349997373307,0.0030582221034179285,-0.4853244275500157
1983-04-30,1.547059701475269,26743.0,1728634.0,0.41244310333887835,25.0,60.0,-0.0075448757651583875,0.10046758778043907,-0.18446349997373307,0.0030582221034179285,-0.4853244275500157
1983-05-31,1.547059701475269,26743.0,1728634.0,0.41244310333887835,25.0,60.0,-0.0075448757651583875,0.10046758778043907,-0.18446349997373307,0.0030582221034179285,-0.4853244275500157
1983-06-30,1.6828480294423915,32758.0,1946581.0,0.789477514319082,70.0,82.5,0.10330998994194851,0.18550933479173692,0.21958426037166812,0.25225350164347865,6.540519275789158
1983-07-31,1.6828480294423915,32758.0,1946581.0,0.789477514319082,70.0,82.5,0.10330998994194851,0.18550933479173692,0.21958426037166812,0.25225350164347865,6.540519275789158
1983-08-31,1.6828480294423915,32758.0,1946581.0,0.789477514319082,70.0,82.5,0.10330998994194851,0.18550933479173692,0.21958426037166812,0.25225350164347865,6.540519275789158
1983-09-30,1.764530436204293,33781.0,1914447.0,0.9985975387875804,80.0,85.0,0.1961366108406244,0.11815433132010145,0.5476203481925016,0.0417617174582533,12.505571475018119
1983-10-31,1.764530436204293,33781.0,1914447.0,0.9985975387875804,80.0,85.0,0.1961366108406244,0.11815433132010145,0.5476203481925016,0.0417617174582533,12.505571475018119
1983-11-30,1.764530436204293,33781.0,1914447.0,0.9985975387875804,80.0,85.0,0.1961366108406244,0.11815433132010145,0.5476203481925016,0.0417617174582533,12.505571475018119
1983-12-31,1.8414669234242436,34177.0,1855966.0,1.1884760753365562,100.0,92.5,0.19082707728172066,0.17558171704636982,0.4949883589840088,0.19695926328834007,11.560794302141408
1984-01-31,1.8414669234242436,34177.0,1855966.0,1.1884760753365562,100.0,92.5,0.19082707728172066,0.17558171704636982,0.4949883589840088,0.19695926328834007,11.560794302141408
1984-02-29,1.8414669234242436,34177.0,1855966.0,1.1884760753365562,100.0,92.5,0.19082707728172066,0.17558171704636982,0.4949883589840088,0.19695926328834007,11.560794302141408
1984-03-31,1.813526300504675,31723.0,1749244.0,1.055242707653548,95.0,90.0,0.26646659902940595,0.25892172326424756,0.7627304566985564,0.4138057240163062,17.224066968799235
1984-04-30,1.813526300504675,31723.0,1749244.0,1.055242707653548,95.0,90.0,0.26646659902940595,0.25892172326424756,0.7627304566985564,0.4138057240163062,17.224066968799235
1984-05-31,1.813526300504675,31723.0,1749244.0,1.055242707653548,95.0,90.0,0.26646659902940595,0.25892172326424756,0.7627304566985564,0.4138057240163062,17.224066968799235
1984-06-30,1.9739959863633065,32657.0,1654360.0,1.515223690070077,100.0,95.0,0.291147956920915,0.3944579468628635,0.8238384627521973,0.7769222785693414,17.300906072747768
1984-07-31,1.9739959863633065,32657.0,1654360.0,1.515223690070077,100.0,95.0,0.291147956920915,0.3944579468628635,0.8238384627521973,0.7769222785693414,17.300906072747768
1984-08-31,1.9739959863633065,32657.0,1654360.0,1.515223690070077,100.0,95.0,0.291147956920915,0.3944579468628635,0.8238384627521973,0.7769222785693414,17.300906072747768
1984-09-30,1.719122074906583,30415.0,1769217.0,0.6317048660392094,70.0,72.5,-0.04540836129771009,0.1507282495429143,-0.5172062131125195,0.029800089976545235,-2.5733963192716924
1984-10-31,1.719122074906583,30415.0,1769217.0,0.6317048660392094,70.0,72.5,-0.04540836129771009,0.1507282495429143,-0.5172062131125195,0.029800089976545235,-2.5733963192716924
1984-11-30,1.719122074906583,30415.0,1769217.0,0.6317048660392094,70.0,72.5,-0.04540836129771009,0.1507282495429143,-0.5172062131125195,0.029800089976545235,-2.5733963192716924
1984-12-31,1.779265746870747,31834.0,1789165.0,0.7906126758140336,85.0,80.0,-0.06220117655349666,0.128625900728224,-0.557353155284907,-0.04091234495749144,-3.377805800488254
1985-01-31,1.779265746870747,31834.0,1789165.0,0.7906126758140336,85.0,80.0,-0.06220117655349666,0.128625900728224,-0.557353155284907,-0.04091234495749144,-3.377805800488254
1985-02-28,1.779265746870747,31834.0,1789165.0,0.7906126758140336,85.0,80.0,-0.06220117655349666,0.128625900728224,-0.557353155284907,-0.04091234495749144,-3.377805800488254
1985-03-31,1.5812281453858033,30614.0,1936090.0,0.07614645585622787,40.0,52.5,-0.23229815511887164,0.03416844391053431,-1.2081404637719706,-0.3420650472240555,-12.809196925030907
1985-04-30,1.5812281453858033,30614.0,1936090.0,0.07614645585622787,40.0,52.5,-0.23229815511887164,0.03416844391053431,-1.2081404637719706,-0.3420650472240555,-12.809196925030907
1985-05-31,1.5812281453858033,30614.0,1936090.0,0.07614645585622787,40.0,52.5,-0.23229815511887164,0.03416844391053431,-1.2081404637719706,-0.3420650472240555,-12.809196925030907
1985-06-30,1.8037194438099675,36878.0,2044553.0,0.8446555001363028,85.0,82.5,-0.17027654255333902,0.12087141436757598,-0.9473376731554396,-0.10239741690339738,-8.625982207139115
1985-07-31,1.8037194438099675,36878.0,2044553.0,0.8446555001363028,85.0,82.5,-0.17027654255333902,0.12087141436757598,-0.9473376731554396,-0.10239741690339738,-8.625982207139115
1985-08-31,1.8037194438099675,36878.0,2044553.0,0.8446555001363028,85.0,82.5,-0.17027654255333902,0.12087141436757598,-0.9473376731554396,-0.10239741690339738,-8.625982207139115
1985-09-30,2.025724960322968,38968.0,1923657.0,1.643335988979511,100.0,97.5,0.30660288541638514,0.26119452411867505,0.9302289930911746,0.3190122758781578,17.83485244542893
1985-10-31,2.025724960322968,38968.0,1923657.0,1.643335988979511,100.0,97.5,0.30660288541638514,0.26119452411867505,0.9302289930911746,0.3190122758781578,17.83485244542893
1985-11-30,2.025724960322968,38968.0,1923657.0,1.643335988979511,100.0,97.5,0.30660288541638514,0.26119452411867505,0.9302289930911746,0.3190122758781578,17.83485244542893
1985-12-31,2.2330377179401912,50699.0,2270405.0,2.334116906076154,100.0,100.0,0.45377197106944434,0.3915707945159477,1.4448718537869836,0.6920063456243734,25.50332753089346
1986-01-31,2.2330377179401912,50699.0,2270405.0,2.334116906076154,100.0,100.0,0.45377197106944434,0.3915707945159477,1.4448718537869836,0.6920063456243734,25.50332753089346
1986-02-28,2.2330377179401912,50699.0,2270405.0,2.334116906076154,100.0,100.0,0.45377197106944434,0.3915707945159477,1.4448718537869836,0.6920063456243734,25.50332753089346
1986-03-31,2.0544318707505473,52848.0,2572390.0,1.6055174549551596,95.0,97.5,0.4732037253647441,0.24090557024587245,1.440133309513286,0.2176967459184638,29.92634091074109
1986-04-30,2.0544318707505473,52848.0,2572390.0,1.6055174549551596,95.0,97.5,0.4732037253647441,0.24090557024587245,1.440133309513286,0.2176967459184638,29.92634091074109
1986-05-31,2.0544318707505473,52848.0,2572390.0,1.6055174549551596,95.0,97.5,0.4732037253647441,0.24090557024587245,1.440133309513286,0.2176967459184638,29.92634091074109
1986-06-30,1.9674255215770085,52842.0,2685845.0,1.2173126142719783,80.0,85.0,0.16370607776704094,-0.00657046478629808,0.24354917893055256,-0.5288394320028497,9.076027778535622
1986-07-31,1.9674255215770085,52842.0,2685845.0,1.2173126142719783,80.0,85.0,0.16370607776704094,-0.00657046478629808,0.24354917893055256,-0.5288394320028497,9.076027778535622
1986-08-31,1.9674255215770085,52842.0,2685845.0,1.2173126142719783,80.0,85.0,0.16370607776704094,-0.00657046478629808,0.24354917893055256,-0.5288394320028497,9.076027778535622
1986-09-30,2.262270313615428,55521.0,2454216.0,2.3507121136581475,100.0,100.0,0.23654535329245974,0.5431482387088449,0.5182098298408934,1.0975890749883699,11.677071563295872
1986-10-31,2.262270313615428,55521.0,2454216.0,2.3507121136581475,100.0,100.0,0.23654535329245974,0.5431482387088449,0.5182098298408934,1.0975890749883699,11.677071563295872
1986-11-30,2.262270313615428,55521.0,2454216.0,2.3507121136581475,100.0,100.0,0.23654535329245974,0.5431482387088449,0.5182098298408934,1.0975890749883699,11.677071563295872
1986-12-31,2.141116300468384,57429.0,2682199.0,1.7712897862553243,90.0,95.0,-0.09192141747180704,0.3618505535976373,-0.735138075903014,0.519642270556045,-4.116429235982522
1987-01-31,2.141116300468384,57429.0,2682199.0,1.7712897862553243,90.0,95.0,-0.09192141747180704,0.3618505535976373,-0.735138075903014,0.519642270556045,-4.116429235982522
1987-02-28,2.141116300468384,57429.0,2682199.0,1.7712897862553243,90.0,95.0,-0.09192141747180704,0.3618505535976373,-0.735138075903014,0.519642270556045,-4.116429235982522
1987-03-31,1.659523119842744,53567.0,3227855.0,-0.3796621533808288,30.0,45.0,-0.3949087509078033,0.07829497445694078,-1.7828820118545703,-0.32098505944415856,-19.22228507697026
1987-04-30,1.659523119842744,53567.0,3227855.0,-0.3796621533808288,30.0,45.0,-0.3949087509078033,0.07829497445694078,-1.7828820118545703,-0.32098505944415856,-19.22228507697026
1987-05-31,1.659523119842744,53567.0,3227855.0,-0.3796621533808288,30.0,45.0,-0.3949087509078033,0.07829497445694078,-1.7828820118545703,-0.32098505944415856,-19.22228507697026
1987-06-30,1.7246485993236496,56889.0,3298585.0,-0.12236207240384385,40.0,52.5,-0.2427769222533589,-0.07907084448631796,-1.1498993404050677,-0.7596392701963697,-12.339827840535422
1987-07-31,1.7246485993236496,56889.0,3298585.0,-0.12236207240384385,40.0,52.5,-0.2427769222533589,-0.07907084448631796,-1.1498993404050677,-0.7596392701963697,-12.339827840535422
1987-08-31,1.7246485993236496,56889.0,3298585.0,-0.12236207240384385,40.0,52.5,-0.2427769222533589,-0.07907084448631796,-1.1498993404050677,-0.7596392701963697,-12.339827840535422
1987-09-30,1.711356323720214,59395.0,3470639.0,-0.21655117985542227,30.0,47.5,-0.5509139898952138,-0.31436863660275405,-2.1067579257216935,-1.4019733157871328,-24.352261822097432
1987-10-31,1.711356323720214,59395.0,3470639.0,-0.21655117985542227,30.0,47.5,-0.5509139898952138,-0.31436863660275405,-2.1067579257216935,-1.4019733157871328,-24.352261822097432
1987-11-30,1.711356323720214,59395.0,3470639.0,-0.21655117985542227,30.0,47.5,-0.5509139898952138,-0.31436863660275405,-2.1067579257216935,-1.4019733157871328,-24.352261822097432
1987-12-31,1.5421540050916873,41797.0,2710300.0,-1.0150825493723543,0.0,12.5,-0.5989622953766969,-0.6908837128485039,-2.096690131766877,-2.3146450688600164,-27.974299912885147
1988-01-31,1.5421540050916873,41797.0,2710300.0,-1.0150825493723543,0.0,12.5,-0.5989622953766969,-0.6908837128485039,-2.096690131766877,-2.3146450688600164,-27.974299912885147
1988-02-29,1.5421540050916873,41797.0,2710300.0,-1.0150825493723543,0.0,12.5,-0.5989622953766969,-0.6908837128485039,-2.096690131766877,-2.3146450688600164,-27.974299912885147
1988-03-31,1.4094270111092337,40625.0,2882377.0,-1.5456389238904606,0.0,0.0,-0.2500961087335103,-0.6450048596413136,-0.8755504556461736,-2.077087869877769,-15.070360017473538
1988-04-30,1.4094270111092337,40625.0,2882377.0,-1.5456389238904606,0.0,0.0,-0.2500961087335103,-0.6450048596413136,-0.8755504556461736,-2.077087869877769,-15.070360017473538
1988-05-31,1.4094270111092337,40625.0,2882377.0,-1.5456389238904606,0.0,0.0,-0.2500961087335103,-0.6450048596413136,-0.8755504556461736,-2.077087869877769,-15.070360017473538
1988-06-30,1.3719301187757211,41231.0,3005328.0,-1.6193400159730291,0.0,0.0,-0.3527184805479284,-0.5954954028012873,-1.1969180168454436,-1.874937202492745,-20.451614357049486
1988-07-31,1.3719301187757211,41231.0,3005328.0,-1.6193400159730291,0.0,0.0,-0.3527184805479284,-0.5954954028012873,-1.1969180168454436,-1.874937202492745,-20.451614357049486
1988-08-31,1.3719301187757211,41231.0,3005328.0,-1.6193400159730291,0.0,0.0,-0.3527184805479284,-0.5954954028012873,-1.1969180168454436,-1.874937202492745,-20.451614357049486
1988-09-30,1.4175503575082795,42131.0,2972099.0,-1.3448207615628271,10.0,5.0,-0.29380596621193455,-0.8447199561071483,-0.9531361844462016,-2.4722363718700358,-17.1680182636219
1988-10-31,1.4175503575082795,42131.0,2972099.0,-1.3448207615628271,10.0,5.0,-0.29380596621193455,-0.8447199561071483,-0.9531361844462016,-2.4722363718700358,-17.1680182636219
1988-11-30,1.4175503575082795,42131.0,2972099.0,-1.3448207615628271,10.0,5.0,-0.29380596621193455,-0.8447199561071483,-0.9531361844462016,-2.4722363718700358,-17.1680182636219
1988-12-31,1.4145445193309054,43506.0,3075619.0,-1.2901536723630724,10.0,5.0,-0.1276094857607819,-0.7265717811374788,-0.2917541982879279,-1.9945851541978563,-8.274756304458386
1989-01-31,1.4145445193309054,43506.0,3075619.0,-1.2901536723630724,10.0,5.0,-0.1276094857607819,-0.7265717811374788,-0.2917541982879279,-1.9945851541978563,-8.274756304458386
1989-02-28,1.4145445193309054,43506.0,3075619.0,-1.2901536723630724,10.0,5.0,-0.1276094857607819,-0.7265717811374788,-0.2917541982879279,-1.9945851541978563,-8.274756304458386
1989-03-31,1.2193742190602157,39338.0,3226081.0,-2.0110170630375666,0.0,0.0,-0.19005279204901804,-0.44014890078252833,-0.5456610933077033,-1.114423509546915,-13.484401146778403
1989-04-30,1.2193742190602157,39338.0,3226081.0,-2.0110170630375666,0.0,0.0,-0.19005279204901804,-0.44014890078252833,-0.5456610933077033,-1.114423509546915,-13.484401146778403
1989-05-31,1.2193742190602157,39338.0,3226081.0,-2.0110170630375666,0.0,0.0,-0.19005279204901804,-0.44014890078252833,-0.5456610933077033,-1.114423509546915,-13.484401146778403
