as_of_date,raw,delta_12m,zscore_10y,pctl_10y
1984-01-31,16.469115066088495,-1.2388412282917471,,
1984-02-29,15.521176734891112,-0.7833768108788224,,
1984-03-29,15.287820545244719,-0.7918640479677475,,
1984-04-30,15.305845777740402,-0.6373891977508759,,
1984-05-30,15.550107035037847,-0.8647578197962815,,
1984-06-30,15.000239337732577,-1.028957161147524,,
1984-07-30,15.317889897570106,-0.909298036086744,,
1984-08-31,15.02106715840606,-1.1463130378521154,,
1984-09-30,15.037677377852079,-0.9908311825985887,,
1984-10-30,14.979748715510402,-1.0775372467956057,,
1984-11-30,14.868293436851168,-1.1464450208356354,,
1984-12-30,15.257738114968447,-0.9012566246071678,,
1985-01-31,16.169408960545407,-0.29970610554308763,-1.2780966060215657,
1985-02-28,14.708802255110209,-0.8123744797809032,-1.5592417031929149,0.0
1985-03-28,14.442831882078094,-0.8449886631666246,-1.5850531784275403,0.0
1985-04-30,14.418945656069319,-0.8869001216710828,-1.561169287701245,0.0
1985-05-30,14.615786095114677,-0.93432093992317,-1.492289889665037,1.6666666666666667
1985-06-30,14.430598037007902,-0.5696413007246743,-1.5030643818479839,0.8333333333333334
