as_of_date,factor_raw,pctl_5y,pctl_10y,delta_4q,delta_delta,slope_4q,delta_zscore,consecutive_rises
1980-11-30,39.5668424483,95.0,92.5,1.6255766598000037,-1.655430155699996,0.4098211485999924,0.8766433395930389,0.0
1980-12-31,39.5455875377,90.0,90.0,1.0277173423000008,-0.5978593175000029,0.02369888672999352,0.528369820459104,0.0
1981-01-31,39.5455875377,90.0,90.0,1.0277173423000008,-0.5978593175000029,0.02369888672999352,0.528369820459104,0.0
1981-02-28,39.5455875377,90.0,90.0,1.0277173423000008,-0.5978593175000029,0.02369888672999352,0.528369820459104,0.0
1981-03-31,40.5846973791,100.0,100.0,1.3308670123999988,0.30314967009999805,0.11174619446999152,0.6513943283378925,1.0
1981-04-30,40.5846973791,100.0,100.0,1.3308670123999988,0.30314967009999805,0.11174619446999152,0.6513943283378925,1.0
1981-05-31,40.5846973791,100.0,100.0,1.3308670123999988,0.30314967009999805,0.11174619446999152,0.6513943283378925,1.0
1981-06-30,40.625679915,100.0,100.0,0.4205548209999961,-0.9103121914000027,0.4215622241499936,0.12380727855907378,2.0
1981-07-31,40.625679915,100.0,100.0,0.4205548209999961,-0.9103121914000027,0.4215622241499936,0.12380727855907378,2.0
1981-08-31,40.625679915,100.0,100.0,0.4205548209999961,-0.9103121914000027,0.4215622241499936,0.12380727855907378,2.0
1981-09-30,41.2703613501,100.0,100.0,1.7035189018000025,1.2829640808000065,0.521530397309994,0.795444355131863,3.0
1981-10-31,41.2703613501,100.0,100.0,1.7035189018000025,1.2829640808000065,0.521530397309994,0.795444355131863,3.0
1981-11-30,41.2703613501,100.0,100.0,1.7035189018000025,1.2829640808000065,0.521530397309994,0.795444355131863,3.0
1981-12-31,42.1182024868,100.0,100.0,2.5726149491,0.8690960472999976,0.5245196758199978,1.2229761188301713,4.0
1982-01-31,42.1182024868,100.0,100.0,2.5726149491,0.8690960472999976,0.5245196758199978,1.2229761188301713,4.0
1982-02-28,42.1182024868,100.0,100.0,2.5726149491,0.8690960472999976,0.5245196758199978,1.2229761188301713,4.0
1982-03-31,43.0255593961,100.0,100.0,2.4408620170000006,-0.1317529320999995,0.8047479579999883,1.0925309298832753,5.0
1982-04-30,43.0255593961,100.0,100.0,2.4408620170000006,-0.1317529320999995,0.8047479579999883,1.0925309298832753,5.0
1982-05-31,43.0255593961,100.0,100.0,2.4408620170000006,-0.1317529320999995,0.8047479579999883,1.0925309298832753,5.0
1982-06-30,43.7289663458,100.0,100.0,3.1032864308000043,0.6624244138000037,0.8283171896399938,1.384539816873987,6.0
1982-07-31,43.7289663458,100.0,100.0,3.1032864308000043,0.6624244138000037,0.8283171896399938,1.384539816873987,6.0
1982-08-31,43.7289663458,100.0,100.0,3.1032864308000043,0.6624244138000037,0.8283171896399938,1.384539816873987,6.0
1982-09-30,44.8153049004,100.0,100.0,3.5449435502999975,0.4416571194999932,0.8794714190499953,1.5310969332273199,7.0
1982-10-31,44.8153049004,100.0,100.0,3.5449435502999975,0.4416571194999932,0.8794714190499953,1.5310969332273199,7.0
1982-11-30,44.8153049004,100.0,100.0,3.5449435502999975,0.4416571194999932,0.8794714190499953,1.5310969332273199,7.0
1982-12-31,45.3459564968,100.0,100.0,3.227754009999998,-0.31718954029999935,0.8047529856699966,1.2885022812389069,8.0
1983-01-31,45.3459564968,100.0,100.0,3.227754009999998,-0.31718954029999935,0.8047529856699966,1.2885022812389069,8.0
1983-02-28,45.3459564968,100.0,100.0,3.227754009999998,-0.31718954029999935,0.8047529856699966,1.2885022812389069,8.0
1983-03-31,44.8176439737,95.0,97.5,1.7920845776000007,-1.4356694323999974,0.3796684480099915,0.514837481114592,0.0
1983-04-30,44.8176439737,95.0,97.5,1.7920845776000007,-1.4356694323999974,0.3796684480099915,0.514837481114592,0.0
1983-05-31,44.8176439737,95.0,97.5,1.7920845776000007,-1.4356694323999974,0.3796684480099915,0.514837481114592,0.0
1983-06-30,44.1365718776,85.0,92.5,0.4076055317999945,-1.3844790458000062,-0.2564511591500073,-0.19710524207507263,0.0
1983-07-31,44.1365718776,85.0,92.5,0.4076055317999945,-1.3844790458000062,-0.2564511591500073,-0.19710524207507263,0.0
1983-08-31,44.1365718776,85.0,92.5,0.4076055317999945,-1.3844790458000062,-0.2564511591500073,-0.19710524207507263,0.0
1983-09-30,43.6822757129,75.0,87.5,-1.1330291875,-1.5406347192999945,-0.5672114447800084,-0.9651113365979984,0.0
1983-10-31,43.6822757129,75.0,87.5,-1.1330291875,-1.5406347192999945,-0.5672114447800084,-0.9651113365979984,0.0
1983-11-30,43.6822757129,75.0,87.5,-1.1330291875,-1.5406347192999945,-0.5672114447800084,-0.9651113365979984,0.0
1983-12-31,43.8195813788,80.0,90.0,-1.5263751179999971,-0.3933459304999971,-0.34484839494000197,-1.1166411285490094,1.0
1984-01-31,43.8195813788,80.0,90.0,-1.5263751179999971,-0.3933459304999971,-0.34484839494000197,-1.1166411285490094,1.0
1984-02-29,43.8195813788,80.0,90.0,-1.5263751179999971,-0.3933459304999971,-0.34484839494000197,-1.1166411285490094,1.0
1984-03-31,44.6665837431,85.0,92.5,-0.1510602306000024,1.3753148873999947,0.1727341262399942,-0.40026647048700853,2.0
1984-04-30,44.6665837431,85.0,92.5,-0.1510602306000024,1.3753148873999947,0.1727341262399942,-0.40026647048700853,2.0
1984-05-31,44.6665837431,85.0,92.5,-0.1510602306000024,1.3753148873999947,0.1727341262399942,-0.40026647048700853,2.0
1984-06-30,45.5623421305,100.0,100.0,1.4257702529000014,1.5768304835000038,0.6487201617099921,0.391399124694181,3.0
1984-07-31,45.5623421305,100.0,100.0,1.4257702529000014,1.5768304835000038,0.6487201617099921,0.391399124694181,3.0
1984-08-31,45.5623421305,100.0,100.0,1.4257702529000014,1.5768304835000038,0.6487201617099921,0.391399124694181,3.0
1984-09-30,46.656832732,100.0,100.0,2.974557019099997,1.5487867661999957,0.9407512446999919,1.1411420414619187,4.0
1984-10-31,46.656832732,100.0,100.0,2.974557019099997,1.5487867661999957,0.9407512446999919,1.1411420414619187,4.0
1984-11-30,46.656832732,100.0,100.0,2.974557019099997,1.5487867661999957,0.9407512446999919,1.1411420414619187,4.0
1984-12-31,46.6523496761,95.0,97.5,2.8327682972999995,-0.14178872179999757,0.7051788400499944,1.0543083111624156,0.0
1985-01-31,46.6523496761,95.0,97.5,2.8327682972999995,-0.14178872179999757,0.7051788400499944,1.0543083111624156,0.0
1985-02-28,46.6523496761,95.0,97.5,2.8327682972999995,-0.14178872179999757,0.7051788400499944,1.0543083111624156,0.0
1985-03-31,46.8615375956,100.0,100.0,2.1949538524999994,-0.6378144448,0.38931033393999287,0.7484268512555886,1.0
1985-04-30,46.8615375956,100.0,100.0,2.1949538524999994,-0.6378144448,0.38931033393999287,0.7484268512555886,1.0
1985-05-31,46.8615375956,100.0,100.0,2.1949538524999994,-0.6378144448,0.38931033393999287,0.7484268512555886,1.0
1985-06-30,47.2625516137,100.0,100.0,1.7002094831999983,-0.4947443693000011,0.20263445645999492,0.4874589165280791,2.0
1985-07-31,47.2625516137,100.0,100.0,1.7002094831999983,-0.4947443693000011,0.20263445645999492,0.4874589165280791,2.0
1985-08-31,47.2625516137,100.0,100.0,1.7002094831999983,-0.4947443693000011,0.20263445645999492,0.4874589165280791,2.0
1985-09-30,46.7598558553,90.0,95.0,0.10302312330000518,-1.5971863598999931,0.07235325556998964,-0.34540640703950043,0.0
1985-10-31,46.7598558553,90.0,95.0,0.10302312330000518,-1.5971863598999931,0.07235325556998964,-0.34540640703950043,0.0
1985-11-30,46.7598558553,90.0,95.0,0.10302312330000518,-1.5971863598999931,0.07235325556998964,-0.34540640703950043,0.0
1985-12-31,46.5054056663,75.0,87.5,-0.1469440098000021,-0.2499671331000073,-0.1571091546300037,-0.5401393939291902,0.0
1986-01-31,46.5054056663,75.0,87.5,-0.1469440098000021,-0.2499671331000073,-0.1571091546300037,-0.5401393939291902,0.0
1986-02-28,46.5054056663,75.0,87.5,-0.1469440098000021,-0.2499671331000073,-0.1571091546300037,-0.5401393939291902,0.0
1986-03-31,46.5022711783,70.0,85.0,-0.35926641729999886,-0.21232240749999676,-0.25352914952000716,-0.7823355133556079,0.0
1986-04-30,46.5022711783,70.0,85.0,-0.35926641729999886,-0.21232240749999676,-0.25352914952000716,-0.7823355133556079,0.0
1986-05-31,46.5022711783,70.0,85.0,-0.35926641729999886,-0.21232240749999676,-0.25352914952000716,-0.7823355133556079,0.0
1986-06-30,45.8724277985,65.0,82.5,-1.390123815199999,-1.0308573979000002,-0.26654186584000983,-1.547241008421275,0.0
1986-07-31,45.8724277985,65.0,82.5,-1.390123815199999,-1.0308573979000002,-0.26654186584000983,-1.547241008421275,0.0
1986-08-31,45.8724277985,65.0,82.5,-1.390123815199999,-1.0308573979000002,-0.26654186584000983,-1.547241008421275,0.0
1986-09-30,45.4015292102,55.00000000000001,77.5,-1.3583266451,0.03179717009999905,-0.39414727481000483,-1.583461540639527,0.0
1986-10-31,45.4015292102,55.00000000000001,77.5,-1.3583266451,0.03179717009999905,-0.39414727481000483,-1.583461540639527,0.0
1986-11-30,45.4015292102,55.00000000000001,77.5,-1.3583266451,0.03179717009999905,-0.39414727481000483,-1.583461540639527,0.0
1986-12-31,45.0290528554,45.0,72.5,-1.4763528108999964,-0.11802616579999636,-0.4890553557000032,-1.696399924875428,0.0
1987-01-31,45.0290528554,45.0,72.5,-1.4763528108999964,-0.11802616579999636,-0.4890553557000032,-1.696399924875428,0.0
1987-02-28,45.0290528554,45.0,72.5,-1.4763528108999964,-0.11802616579999636,-0.4890553557000032,-1.696399924875428,0.0
1987-03-31,45.7420041793,60.0,80.0,-0.7602669990000024,0.716085811899994,-0.07637472124000691,-1.228691188008648,1.0
1987-04-30,45.7420041793,60.0,80.0,-0.7602669990000024,0.716085811899994,-0.07637472124000691,-1.228691188008648,1.0
1987-05-31,45.7420041793,60.0,80.0,-0.7602669990000024,0.716085811899994,-0.07637472124000691,-1.228691188008648,1.0
1987-06-30,44.1300111083,15.0,57.49999999999999,-1.7424166901999953,-0.982149691199993,-0.31016029818000646,-1.804201930332971,0.0
1987-07-31,44.1300111083,15.0,57.49999999999999,-1.7424166901999953,-0.982149691199993,-0.31016029818000646,-1.804201930332971,0.0
1987-08-31,44.1300111083,15.0,57.49999999999999,-1.7424166901999953,-0.982149691199993,-0.31016029818000646,-1.804201930332971,0.0
1987-09-30,44.0276648625,10.0,55.00000000000001,-1.3738643476999997,0.3685523424999957,-0.46161570497000587,-1.4936679738641632,0.0
1987-10-31,44.0276648625,10.0,55.00000000000001,-1.3738643476999997,0.3685523424999957,-0.46161570497000587,-1.4936679738641632,0.0
1987-11-30,44.0276648625,10.0,55.00000000000001,-1.3738643476999997,0.3685523424999957,-0.46161570497000587,-1.4936679738641632,0.0
1987-12-31,43.5775855543,0.0,45.0,-1.4514673011000028,-0.07760295340000312,-0.6595602120800026,-1.4708601448203162,0.0
1988-01-31,43.5775855543,0.0,45.0,-1.4514673011000028,-0.07760295340000312,-0.6595602120800026,-1.4708601448203162,0.0
1988-02-29,43.5775855543,0.0,45.0,-1.4514673011000028,-0.07760295340000312,-0.6595602120800026,-1.4708601448203162,0.0
1988-03-31,43.7638256981,10.0,50.0,-1.978178481199997,-0.5267111800999942,-0.15486355388000753,-1.694427639854286,1.0
1988-04-30,43.7638256981,10.0,50.0,-1.978178481199997,-0.5267111800999942,-0.15486355388000753,-1.694427639854286,1.0
1988-05-31,43.7638256981,10.0,50.0,-1.978178481199997,-0.5267111800999942,-0.15486355388000753,-1.694427639854286,1.0
1988-06-30,43.8757770468,20.0,52.5,-0.25423406150000005,1.723944419699997,-0.026942330330005676,-0.6444647462927028,2.0
1988-07-31,43.8757770468,20.0,52.5,-0.25423406150000005,1.723944419699997,-0.026942330330005676,-0.6444647462927028,2.0
1988-08-31,43.8757770468,20.0,52.5,-0.25423406150000005,1.723944419699997,-0.026942330330005676,-0.6444647462927028,2.0
1988-09-30,43.888458928,25.0,52.5,-0.13920593450000496,0.1150281269999951,0.10445714697999708,-0.5636810546548928,3.0
1988-10-31,43.888458928,25.0,52.5,-0.13920593450000496,0.1150281269999951,0.10445714697999708,-0.5636810546548928,3.0
1988-11-30,43.888458928,25.0,52.5,-0.13920593450000496,0.1150281269999951,0.10445714697999708,-0.5636810546548928,3.0
1988-12-31,43.7729580229,10.0,45.0,0.19537246859999868,0.33457840310000364,0.00400788555999528,-0.3590805887465941,0.0
1989-01-31,43.7729580229,10.0,45.0,0.19537246859999868,0.33457840310000364,0.00400788555999528,-0.3590805887465941,0.0
1989-02-28,43.7729580229,10.0,45.0,0.19537246859999868,0.33457840310000364,0.00400788555999528,-0.3590805887465941,0.0
1989-03-31,43.9891011882,25.0,52.5,0.22527549010000314,0.029903021500004456,0.022447151909993288,-0.33053989103760734,1.0
1989-04-30,43.9891011882,25.0,52.5,0.22527549010000314,0.029903021500004456,0.022447151909993288,-0.33053989103760734,1.0
1989-05-31,43.9891011882,25.0,52.5,0.22527549010000314,0.029903021500004456,0.022447151909993288,-0.33053989103760734,1.0
1989-06-30,44.3259454003,40.0,60.0,0.45016835349999695,0.22489286339999381,0.15286025821999843,-0.18880639929398815,2.0
1989-07-31,44.3259454003,40.0,60.0,0.45016835349999695,0.22489286339999381,0.15286025821999843,-0.18880639929398815,2.0
1989-08-31,44.3259454003,40.0,60.0,0.45016835349999695,0.22489286339999381,0.15286025821999843,-0.18880639929398815,2.0
1989-09-30,44.8052020234,45.0,62.5,0.9167430954000011,0.46657474190000414,0.3433576213599939,0.0997366772914558,3.0
1989-10-31,44.8052020234,45.0,62.5,0.9167430954000011,0.46657474190000414,0.3433576213599939,0.0997366772914558,3.0
1989-11-30,44.8052020234,45.0,62.5,0.9167430954000011,0.46657474190000414,0.3433576213599939,0.0997366772914558,3.0
1989-12-31,44.5864062428,45.0,57.49999999999999,0.8134482199000033,-0.10329487549999783,0.22711717868999293,0.06891410320998385,0.0
1990-01-31,44.5864062428,45.0,57.49999999999999,0.8134482199000033,-0.10329487549999783,0.22711717868999293,0.06891410320998385,0.0
1990-02-28,44.5864062428,45.0,57.49999999999999,0.8134482199000033,-0.10329487549999783,0.22711717868999293,0.06891410320998385,0.0
1990-03-31,45.0391300913,60.0,70.0,1.0500289030999994,0.23658068319999614,0.19207582923999372,0.24587250307000008,1.0
1990-04-30,45.0391300913,60.0,70.0,1.0500289030999994,0.23658068319999614,0.19207582923999372,0.24587250307000008,1.0
1990-05-31,45.0391300913,60.0,70.0,1.0500289030999994,0.23658068319999614,0.19207582923999372,0.24587250307000008,1.0
1990-06-30,45.4091782453,70.0,75.0,1.0832328449999977,0.03320394189999831,0.22646525141999413,0.3111074108667689,2.0
1990-07-31,45.4091782453,70.0,75.0,1.0832328449999977,0.03320394189999831,0.22646525141999413,0.3111074108667689,2.0
1990-08-31,45.4091782453,70.0,75.0,1.0832328449999977,0.03320394189999831,0.22646525141999413,0.3111074108667689,2.0
1990-09-30,45.4478082181,75.0,75.0,0.6426061947000008,-0.4406266502999969,0.2954254079899935,0.044584079056337794,3.0
1990-10-31,45.4478082181,75.0,75.0,0.6426061947000008,-0.4406266502999969,0.2954254079899935,0.044584079056337794,3.0
1990-11-30,45.4478082181,75.0,75.0,0.6426061947000008,-0.4406266502999969,0.2954254079899935,0.044584079056337794,3.0
1990-12-31,45.4548691587,80.0,75.0,0.8684629158999968,0.225856721199996,0.1285847174999948,0.19292685811842647,4.0
1991-01-31,45.4548691587,80.0,75.0,0.8684629158999968,0.225856721199996,0.1285847174999948,0.19292685811842647,4.0
1991-02-28,45.4548691587,80.0,75.0,0.8684629158999968,0.225856721199996,0.1285847174999948,0.19292685811842647,4.0
1991-03-31,45.0674699741,65.0,62.5,0.02833988279999744,-0.8401230330999994,-0.10180638730000467,-0.3287689680558881,0.0
1991-04-30,45.0674699741,65.0,62.5,0.02833988279999744,-0.8401230330999994,-0.10180638730000467,-0.3287689680558881,0.0
1991-05-31,45.0674699741,65.0,62.5,0.02833988279999744,-0.8401230330999994,-0.10180638730000467,-0.3287689680558881,0.0
1991-06-30,43.9582853047,25.0,30.0,-1.4508929405999993,-1.4792328233999967,-0.4855967924800101,-1.229645589026677,0.0
1991-07-31,43.9582853047,25.0,30.0,-1.4508929405999993,-1.4792328233999967,-0.4855967924800101,-1.229645589026677,0.0
1991-08-31,43.9582853047,25.0,30.0,-1.4508929405999993,-1.4792328233999967,-0.4855967924800101,-1.229645589026677,0.0
1991-09-30,43.0448490957,0.0,7.5,-2.4029591223999986,-0.9520661817999994,-0.833924485840004,-1.7116302520652693,0.0
1991-10-31,43.0448490957,0.0,7.5,-2.4029591223999986,-0.9520661817999994,-0.833924485840004,-1.7116302520652693,0.0
1991-11-30,43.0448490957,0.0,7.5,-2.4029591223999986,-0.9520661817999994,-0.833924485840004,-1.7116302520652693,0.0
1991-12-31,42.074140082,0.0,0.0,-3.3807290767,-0.9777699543000011,-0.9893425885300073,-2.1339405316331495,0.0
1992-01-31,42.074140082,0.0,0.0,-3.3807290767,-0.9777699543000011,-0.9893425885300073,-2.1339405316331495,0.0
1992-02-29,42.074140082,0.0,0.0,-3.3807290767,-0.9777699543000011,-0.9893425885300073,-2.1339405316331495,0.0
1992-03-31,41.1151434482,0.0,0.0,-3.9523265258999984,-0.5715974491999987,-0.9500134583200038,-2.261774637128972,0.0
1992-04-30,41.1151434482,0.0,0.0,-3.9523265258999984,-0.5715974491999987,-0.9500134583200038,-2.261774637128972,0.0
1992-05-31,41.1151434482,0.0,0.0,-3.9523265258999984,-0.5715974491999987,-0.9500134583200038,-2.261774637128972,0.0
1992-06-30,41.0309545337,0.0,0.0,-2.927330771000001,1.0249957548999973,-0.700068031980006,-1.6087183853797444,0.0
1992-07-31,41.0309545337,0.0,0.0,-2.927330771000001,1.0249957548999973,-0.700068031980006,-1.6087183853797444,0.0
1992-08-31,41.0309545337,0.0,0.0,-2.927330771000001,1.0249957548999973,-0.700068031980006,-1.6087183853797444,0.0
1992-09-30,40.5442490674,0.0,0.0,-2.500600028299999,0.426730742700002,-0.4673861958300059,-1.3276409668168545,0.0
1992-10-31,40.5442490674,0.0,0.0,-2.500600028299999,0.426730742700002,-0.4673861958300059,-1.3276409668168545,0.0
1992-11-30,40.5442490674,0.0,0.0,-2.500600028299999,0.426730742700002,-0.4673861958300059,-1.3276409668168545,0.0
1992-12-31,40.1886458199,0.0,0.0,-1.8854942620999964,0.6151057662000028,-0.32661983512000486,-0.935376413547942,0.0
1993-01-31,40.1886458199,0.0,0.0,-1.8854942620999964,0.6151057662000028,-0.32661983512000486,-0.935376413547942,0.0
1993-02-28,40.1886458199,0.0,0.0,-1.8854942620999964,0.6151057662000028,-0.32661983512000486,-0.935376413547942,0.0
1993-03-31,40.2626924282,5.0,2.5,-0.8524510200000037,1.0330432420999927,-0.26603895640000363,-0.27130203596828517,1.0
1993-04-30,40.2626924282,5.0,2.5,-0.8524510200000037,1.0330432420999927,-0.26603895640000363,-0.27130203596828517,1.0
1993-05-31,40.2626924282,5.0,2.5,-0.8524510200000037,1.0330432420999927,-0.26603895640000363,-0.27130203596828517,1.0
1993-06-30,39.3695285095,0.0,0.0,-1.6614260241999972,-0.8089750041999935,-0.3450115065400048,-0.7403316205119496,0.0
1993-07-31,39.3695285095,0.0,0.0,-1.6614260241999972,-0.8089750041999935,-0.3450115065400048,-0.7403316205119496,0.0
1993-08-31,39.3695285095,0.0,0.0,-1.6614260241999972,-0.8089750041999935,-0.3450115065400048,-0.7403316205119496,0.0
1993-09-30,38.8551292783,0.0,0.0,-1.6891197891000047,-0.027693764900007523,-0.4893713543500051,-0.7450733837594024,0.0
1993-10-31,38.8551292783,0.0,0.0,-1.6891197891000047,-0.027693764900007523,-0.4893713543500051,-0.7450733837594024,0.0
1993-11-30,38.8551292783,0.0,0.0,-1.6891197891000047,-0.027693764900007523,-0.4893713543500051,-0.7450733837594024,0.0
1993-12-31,37.8656685731,0.0,0.0,-2.3229772468000007,-0.633857457699996,-0.7705470796500062,-1.1118903311592587,0.0
1994-01-31,37.8656685731,0.0,0.0,-2.3229772468000007,-0.633857457699996,-0.7705470796500062,-1.1118903311592587,0.0
1994-02-28,37.8656685731,0.0,0.0,-2.3229772468000007,-0.633857457699996,-0.7705470796500062,-1.1118903311592587,0.0
1994-03-31,37.1941271617,0.0,0.0,-3.068565266499995,-0.7455880196999942,-0.751566474860006,-1.4791796186594162,0.0
1994-04-30,37.1941271617,0.0,0.0,-3.068565266499995,-0.7455880196999942,-0.751566474860006,-1.4791796186594162,0.0
1994-05-31,37.1941271617,0.0,0.0,-3.068565266499995,-0.7455880196999942,-0.751566474860006,-1.4791796186594162,0.0
1994-06-30,37.7151032889,5.0,2.5,-1.6544252205999967,1.4141400458999982,-0.40916193796000144,-0.6028869047902038,1.0
1994-07-31,37.7151032889,5.0,2.5,-1.6544252205999967,1.4141400458999982,-0.40916193796000144,-0.6028869047902038,1.0
1994-08-31,37.7151032889,5.0,2.5,-1.6544252205999967,1.4141400458999982,-0.40916193796000144,-0.6028869047902038,1.0
1994-09-30,37.7684018524,10.0,5.0,-1.0867274259000013,0.5676977946999955,0.022917596509992984,-0.2139111060316586,2.0
1994-10-31,37.7684018524,10.0,5.0,-1.0867274259000013,0.5676977946999955,0.022917596509992984,-0.2139111060316586,2.0
1994-11-30,37.7684018524,10.0,5.0,-1.0867274259000013,0.5676977946999955,0.022917596509992984,-0.2139111060316586,2.0
1994-12-31,37.8628217756,15.0,7.5,-0.0028467975000054935,1.0838806283999958,0.20593824051999002,0.56755446878505,3.0
1995-01-31,37.8628217756,15.0,7.5,-0.0028467975000054935,1.0838806283999958,0.20593824051999002,0.56755446878505,3.0
1995-02-28,37.8628217756,15.0,7.5,-0.0028467975000054935,1.0838806283999958,0.20593824051999002,0.56755446878505,3.0
1995-03-31,38.2630623407,25.0,12.5,1.0689351790000003,1.0717819765000058,0.17382970785999383,1.3744810124044375,4.0
1995-04-30,38.2630623407,25.0,12.5,1.0689351790000003,1.0717819765000058,0.17382970785999383,1.3744810124044375,4.0
1995-05-31,38.2630623407,25.0,12.5,1.0689351790000003,1.0717819765000058,0.17382970785999383,1.3744810124044375,4.0
1995-06-30,39.252050027,35.0,17.5,1.5369467380999993,0.4680115590999989,0.485118508889997,1.7212239991904044,5.0
1995-07-31,39.252050027,35.0,17.5,1.5369467380999993,0.4680115590999989,0.485118508889997,1.7212239991904044,5.0
1995-08-31,39.252050027,35.0,17.5,1.5369467380999993,0.4680115590999989,0.485118508889997,1.7212239991904044,5.0
1995-09-30,39.699484696,45.0,22.5,1.9310828436000023,0.394136105500003,0.6498976447499952,1.8888244934298144,6.0
1995-10-31,39.699484696,45.0,22.5,1.9310828436000023,0.394136105500003,0.6498976447499952,1.8888244934298144,6.0
1995-11-30,39.699484696,45.0,22.5,1.9310828436000023,0.394136105500003,0.6498976447499952,1.8888244934298144,6.0
1995-12-31,39.7468967465,50.0,25.0,1.8840749709000022,-0.047007872700000064,0.48989378863999605,1.7513063068592643,7.0
1996-01-31,39.7468967465,50.0,25.0,1.8840749709000022,-0.047007872700000064,0.48989378863999605,1.7513063068592643,7.0
1996-02-29,39.7468967465,50.0,25.0,1.8840749709000022,-0.047007872700000064,0.48989378863999605,1.7513063068592643,7.0
1996-03-31,40.134984981,55.00000000000001,27.500000000000004,1.8719226402999993,-0.01215233060000287,0.2696216912499975,1.6459456768512406,8.0
1996-04-30,40.134984981,55.00000000000001,27.500000000000004,1.8719226402999993,-0.01215233060000287,0.2696216912499975,1.6459456768512406,8.0
1996-05-31,40.134984981,55.00000000000001,27.500000000000004,1.8719226402999993,-0.01215233060000287,0.2696216912499975,1.6459456768512406,8.0
1996-06-30,40.2024524223,65.0,32.5,0.9504023952999958,-0.9215202450000035,0.18969914133999458,1.0087573326984678,9.0
1996-07-31,40.2024524223,65.0,32.5,0.9504023952999958,-0.9215202450000035,0.18969914133999458,1.0087573326984678,9.0
1996-08-31,40.2024524223,65.0,32.5,0.9504023952999958,-0.9215202450000035,0.18969914133999458,1.0087573326984678,9.0
1996-09-30,40.2292874607,70.0,35.0,0.5298027647000012,-0.4205996305999946,0.15146395838999802,0.7103736040908576,10.0
1996-10-31,40.2292874607,70.0,35.0,0.5298027647000012,-0.4205996305999946,0.15146395838999802,0.7103736040908576,10.0
1996-11-30,40.2292874607,70.0,35.0,0.5298027647000012,-0.4205996305999946,0.15146395838999802,0.7103736040908576,10.0
1996-12-31,40.2986783957,80.0,40.0,0.5517816492000023,0.021978884500001072,0.051791528249994286,0.6907153755354736,11.0
1997-01-31,40.2986783957,80.0,40.0,0.5517816492000023,0.021978884500001072,0.051791528249994286,0.6907153755354736,11.0
1997-02-28,40.2986783957,80.0,40.0,0.5517816492000023,0.021978884500001072,0.051791528249994286,0.6907153755354736,11.0
1997-03-31,39.682761019,45.0,22.5,-0.45222396200000503,-1.0040056112000073,-0.14896832749000705,0.055612925469005994,0.0
1997-04-30,39.682761019,45.0,22.5,-0.45222396200000503,-1.0040056112000073,-0.14896832749000705,0.055612925469005994,0.0
1997-05-31,39.682761019,45.0,22.5,-0.45222396200000503,-1.0040056112000073,-0.14896832749000705,0.055612925469005994,0.0
1997-06-30,39.8848964421,60.0,30.0,-0.3175559801999981,0.13466798180000694,-0.1649090432500038,0.11867246568861399,1.0
1997-07-31,39.8848964421,60.0,30.0,-0.3175559801999981,0.13466798180000694,-0.1649090432500038,0.11867246568861399,1.0
1997-08-31,39.8848964421,60.0,30.0,-0.3175559801999981,0.13466798180000694,-0.1649090432500038,0.11867246568861399,1.0
1997-09-30,39.7930761613,60.0,30.0,-0.43621129940000003,-0.11865531920000194,-0.13146712801000912,0.028908099037016757,0.0
1997-10-31,39.7930761613,60.0,30.0,-0.43621129940000003,-0.11865531920000194,-0.13146712801000912,0.028908099037016757,0.0
1997-11-30,39.7930761613,60.0,30.0,-0.43621129940000003,-0.11865531920000194,-0.13146712801000912,0.028908099037016757,0.0
1997-12-31,39.2201165465,35.0,17.5,-1.0785618491999998,-0.6423505497999997,-0.14797536983000278,-0.38610508234079366,0.0
1998-01-31,39.2201165465,35.0,17.5,-1.0785618491999998,-0.6423505497999997,-0.14797536983000278,-0.38610508234079366,0.0
1998-02-28,39.2201165465,35.0,17.5,-1.0785618491999998,-0.6423505497999997,-0.14797536983000278,-0.38610508234079366,0.0
1998-03-31,39.6509536656,50.0,25.0,-0.03180735339999785,1.046754495800002,-0.1274787944300039,0.25252347659143837,1.0
1998-04-30,39.6509536656,50.0,25.0,-0.03180735339999785,1.046754495800002,-0.1274787944300039,0.25252347659143837,1.0
1998-05-31,39.6509536656,50.0,25.0,-0.03180735339999785,1.046754495800002,-0.1274787944300039,0.25252347659143837,1.0
1998-06-30,39.7109406619,65.0,32.5,-0.17395578020000357,-0.14214842680000572,0.018443062089994484,0.15961787275174033,2.0
1998-07-31,39.7109406619,65.0,32.5,-0.17395578020000357,-0.14214842680000572,0.018443062089994484,0.15961787275174033,2.0
1998-08-31,39.7109406619,65.0,32.5,-0.17395578020000357,-0.14214842680000572,0.018443062089994484,0.15961787275174033,2.0
1998-09-30,39.4558879038,45.0,25.0,-0.3371882575000029,-0.16323247729999935,0.07673010681999212,0.05767934778278441,0.0
1998-10-31,39.4558879038,45.0,25.0,-0.3371882575000029,-0.16323247729999935,0.07673010681999212,0.05767934778278441,0.0
1998-11-30,39.4558879038,45.0,25.0,-0.3371882575000029,-0.16323247729999935,0.07673010681999212,0.05767934778278441,0.0
1998-12-31,39.85087695,75.0,42.5,0.6307604034999983,0.9679486610000012,0.03447170950999083,0.6718394483790648,1.0
1999-01-31,39.85087695,75.0,42.5,0.6307604034999983,0.9679486610000012,0.03447170950999083,0.6718394483790648,1.0
