date,margin,mktcap,ratio
1976-03-01,9959.0,968562.0,1.0282253485063424
1976-06-01,11223.0,987996.0,1.135935773019324
1976-09-01,11645.0,998860.0,1.165829045111427
1976-12-01,12510.0,1034228.0,1.2095978836388108
1977-03-01,12936.0,957603.0,1.3508729609243078
1977-06-01,14024.0,986596.0,1.421453158131596
1977-09-01,13981.0,947989.0,1.4748061422653638
1977-12-01,14527.0,922579.0,1.574607702971778
1978-03-01,16401.0,875995.0,1.8722709604506875
1978-06-01,18950.0,943712.0,2.0080278729103798
1978-09-01,20731.0,1017253.0,2.0379394309970085
1978-12-01,17145.0,969619.0,1.7682203009635744
1979-03-01,16326.0,1031598.0,1.5825932194517631
1979-06-01,18958.0,1051694.0,1.802615589705751
1979-09-01,20249.0,1121034.0,1.806278846136692
1979-12-01,17458.0,1147253.0,1.5217218869769789
1980-03-01,18735.0,1070027.0,1.7508903980927586
1980-06-01,18620.0,1217285.0,1.5296335697885048
1980-09-01,19972.0,1361379.0,1.4670418744523015
1980-12-01,24737.0,1494924.0,1.654732949634898
1981-03-01,21807.0,1507474.0,1.44659211369483
1981-06-01,22179.0,1481228.0,1.4973386946506546
1981-09-01,21068.0,1279659.0,1.6463761048841916
1981-12-01,23023.0,1382028.0,1.6658852063778735
1982-03-01,19250.0,1238257.0,1.554604577240427
1982-06-01,19099.0,1209151.0,1.579538039500443
1982-09-01,20798.0,1326070.0,1.568393825363669
1982-12-01,25791.0,1562485.0,1.650639846142523
1983-03-01,26743.0,1728634.0,1.547059701475269
1983-06-01,32758.0,1946581.0,1.6828480294423915
1983-09-01,33781.0,1914447.0,1.764530436204293
1983-12-01,34177.0,1855966.0,1.841466923424244
1984-03-01,31723.0,1749244.0,1.813526300504675
1984-06-01,32657.0,1654360.0,1.9739959863633063
1984-09-01,30415.0,1769217.0,1.719122074906583
1984-12-01,31834.0,1789165.0,1.779265746870747
1985-03-01,30614.0,1936090.0,1.5812281453858033
1985-06-01,36878.0,2044553.0,1.8037194438099675
1985-09-01,38968.0,1923657.0,2.025724960322968
1985-12-01,50699.0,2270405.0,2.2330377179401912
1986-03-01,52848.0,2572390.0,2.054431870750548
1986-06-01,52842.0,2685845.0,1.9674255215770085
1986-09-01,55521.0,2454216.0,2.262270313615428
1986-12-01,57429.0,2682199.0,2.141116300468384
1987-03-01,53567.0,3227855.0,1.659523119842744
1987-06-01,56889.0,3298585.0,1.7246485993236496
1987-09-01,59395.0,3470639.0,1.711356323720214
1987-12-01,41797.0,2710300.0,1.542154005091687
1988-03-01,40625.0,2882377.0,1.4094270111092335
1988-06-01,41231.0,3005328.0,1.3719301187757211
1988-09-01,42131.0,2972099.0,1.4175503575082795
1988-12-01,43506.0,3075619.0,1.4145445193309054
1989-03-01,39338.0,3226081.0,1.2193742190602157
1989-06-01,44641.0,3441756.0,1.2970413939860932
1989-09-01,44294.0,3736453.0,1.1854558320417787
1989-12-01,42540.0,3812955.0,1.1156701298599117
1990-03-01,41977.0,3613254.0,1.1617505993212769
1990-06-01,40022.0,3779525.0,1.058916133641132
1990-09-01,36722.0,3177324.0,1.1557524508045136
1990-12-01,38809.0,3531306.0,1.0989985008379335
1991-03-01,36867.0,4073363.0,0.905075241268701
1991-06-01,37562.0,4048446.0,0.9278127953293684
1991-09-01,45059.0,4306115.0,1.046395648978255
1991-12-01,55066.0,4847773.0,1.135903021861791
1992-03-01,51227.0,4758842.0,1.0764593571293184
1992-06-01,56332.0,4757228.0,1.1841349626294977
1992-09-01,55840.0,4900311.0,1.139519512128924
1992-12-01,53474.0,5421969.0,0.9862468782097426
1993-03-01,59775.0,5670046.0,1.0542242514434628
1993-06-01,59048.0,5758436.0,1.0254173181745878
1993-09-01,67376.0,6024464.0,1.118373352384544
1993-12-01,76123.0,6296866.0,1.208902968556104
1994-03-01,77033.0,6087940.0,1.265337700437258
1994-06-01,76103.0,6051196.0,1.2576522062745945
1994-09-01,72568.0,6309778.0,1.1500880062658303
1994-12-01,75051.0,6317493.0,1.1879870701874935
1995-03-01,69850.0,6800246.0,1.027168723013844
1995-06-01,68742.0,7346130.0,0.935758011361084
1995-09-01,77352.0,7956397.0,0.972198848297791
1995-12-01,78593.0,8481326.0,0.9266593454844207
1996-03-01,89110.0,8880368.0,1.003449406601168
1996-06-01,89851.0,9263442.0,0.9699526374753572
1996-09-01,86937.0,9450152.0,0.9199534568332868
1996-12-01,94411.0,10061049.0,0.9383812761472484
1997-03-01,101354.0,10158234.0,0.9977521683394968
1997-06-01,110390.0,11765012.0,0.9382905856789606
1997-09-01,127447.0,12776967.0,0.9974745962793832
1997-12-01,131172.0,12994553.0,1.0094383392795427
1998-03-01,140059.0,14807229.0,0.9458825820820356
1998-06-01,151513.0,15059956.0,1.006065356366247
1998-09-01,149053.0,13279793.0,1.122404543504556
1998-12-01,152761.0,15913534.0,0.9599439068656906
1999-03-01,160646.0,16370327.0,0.9813243193004024
1999-06-01,183825.0,17747128.0,1.0358013984009131
1999-09-01,185837.0,16850819.0,1.1028366039656587
1999-12-01,227926.0,19973394.0,1.1411480692765583
2000-03-01,264556.0,20970787.0,1.2615454059974
2000-06-01,244551.0,20212237.0,1.2099155575901863
2000-09-01,250953.0,20167062.0,1.2443706475440002
2000-12-01,204032.0,18244390.0,1.1183273324019054
2001-03-01,174009.0,16176989.0,1.0756575281098355
2001-06-01,180048.0,17318598.0,1.03962226041623
2001-09-01,240599.0,14648303.0,1.6425042545883983
2001-12-01,181457.0,16388532.0,1.1072193653464508
2002-03-01,177105.0,16565905.0,1.0690934180776723
2002-06-01,154180.0,14744856.0,1.045652802577387
2002-09-01,137923.0,12319554.0,1.1195453991272737
2002-12-01,134271.0,13194274.0,1.0176459879490147
2003-03-01,146927.0,12746794.0,1.152658464551949
2003-06-01,231714.0,14798010.0,1.565845677898582
2003-09-01,206478.0,15485680.0,1.3333479705121118
2003-12-01,165058.0,17330352.0,0.9524215088072072
2004-03-01,173275.0,17987179.0,0.9633250439104432
2004-06-01,187313.0,18196677.0,1.0293802544277726
2004-09-01,183598.0,17976538.0,1.0213201229291202
2004-12-01,220159.0,19800437.0,1.111889601224458
2005-03-01,218596.0,19660830.0,1.111835054776426
2005-06-01,218719.0,20135795.0,1.086219838849174
2005-09-01,224458.0,21052180.0,1.0661983699550357
2005-12-01,204627.0,21515809.0,0.951054176024708
2006-03-01,219468.0,23076802.0,0.951032989753086
2006-06-01,224201.0,22482177.0,0.997238835011396
2006-09-01,227398.0,23265973.0,0.9773844403584584
2006-12-01,255320.0,24973843.0,1.0223496640064569
2007-03-01,252846.0,25747519.0,0.9820208308225736
2007-06-01,299152.0,26986746.0,1.1085145278352566
2007-09-01,251019.0,27350194.0,0.917796049271168
2007-12-01,261789.0,26300070.0,0.995392787927941
2008-03-01,311598.0,24040380.0,1.296144237320708
2008-06-01,253140.0,23353626.0,1.0839430245221875
2008-09-01,354561.0,20765085.0,1.7074863888108331
2008-12-01,143387.0,16482304.0,0.869945124176814
2009-03-01,119811.0,14676999.0,0.8163181042664104
2009-06-01,134256.0,17266048.0,0.777572262048617
2009-09-01,153329.0,20171626.0,0.7601221636768399
2009-12-01,180162.0,21008142.0,0.8575817890035207
2010-03-01,175206.0,22059689.0,0.7942360384137781
2010-06-01,189796.0,19869865.0,0.9551952164747974
2010-09-01,196912.0,22214710.0,0.886403648753461
2010-12-01,213677.0,24428137.0,0.8747167252255054
2011-03-01,245305.0,25872209.0,0.9481409183112274
2011-06-01,237264.0,25727048.0,0.9222356175492812
2011-09-01,212824.0,21768237.0,0.9776813804443604
2011-12-01,192510.0,23655389.0,0.8138103330281315
2012-03-01,208971.0,26479663.0,0.7891754513643169
2012-06-01,202290.0,25438589.0,0.7952091996926403
2012-09-01,207146.0,26839567.0,0.7717933750570566
2012-12-01,215543.0,27064003.0,0.7964195097081536
2013-03-01,231135.0,29897022.0,0.7731037559526832
2013-06-01,236450.0,30442243.0,0.7767167484997738
2013-09-01,226671.0,32292001.0,0.7019416356391169
2013-12-01,241978.0,34766495.0,0.6960091893071187
2014-03-01,239103.0,35829753.0,0.6673308632632773
2014-06-01,267897.0,37524583.0,0.7139239895084244
2014-09-01,274304.0,37118432.0,0.7389967334827074
2014-12-01,258076.0,38422608.0,0.6716774665582306
2015-03-01,258279.0,39029384.0,0.6617552559886674
2015-06-01,262611.0,39019763.0,0.673020489642646
2015-09-01,243305.0,35849034.0,0.6786933226708424
2015-12-01,227702.0,37357372.0,0.6095236035339959
2016-03-01,222864.0,37459822.0,0.594941428178703
2016-06-01,234006.0,38153071.0,0.6133346382523178
2016-09-01,248143.0,39521646.0,0.6278660559835995
2016-12-01,225040.0,40313791.0,0.558220882774334
2017-03-01,241453.0,42634391.0,0.5663338782064461
2017-06-01,256737.0,43897878.0,0.584850593461488
2017-09-01,260075.0,45601371.0,0.5703227650765149
2017-12-01,290362.0,48133249.0,0.6032462092887184
2018-03-01,306286.0,47800743.0,0.6407557305123897
2018-06-01,298992.0,48618317.0,0.6149780956012937
2018-09-01,301923.0,50851096.0,0.5937394151740604
2018-12-01,275326.0,44014308.0,0.6255374956707259
2019-03-01,268079.0,49406517.0,0.542598459227555
2019-06-01,277823.0,50878844.0,0.546048176723512
2019-09-01,280339.0,50874157.0,0.5510440202478442
2019-12-01,286260.0,54708167.0,0.5232491156210735
2020-03-01,300621.0,43074224.0,0.6979139078628556
2020-06-01,281771.0,51956088.0,0.5423252805330532
2020-09-01,333573.0,56591701.0,0.5894380167155605
2020-12-01,411054.0,65517579.0,0.6273949774609345
2021-03-01,470398.0,70188534.0,0.6701920857899668
2021-06-01,494562.0,75787541.0,0.6525637241614688
2021-09-01,513678.0,76046448.0,0.6754792807679854
2021-12-01,517568.0,81253224.0,0.6369814938050951
2022-03-01,519187.0,77223379.0,0.6723184179754682
2022-06-01,466897.0,64869825.0,0.7197445037041491
2022-09-01,458614.0,61595842.0,0.7445535041147745
2022-12-01,381610.0,65308604.0,0.5843181091422502
2023-03-01,370528.0,69163887.0,0.5357246622070272
2023-06-01,380525.0,73545129.0,0.5174034027460881
2023-09-01,401990.0,71003946.0,0.5661516333190835
2023-12-01,397939.0,78220902.0,0.5087374216165392
2024-03-01,433768.0,85046682.0,0.510035182795256
2024-06-01,451005.0,86971774.0,0.518564793216705
2024-09-01,451493.0,92384255.0,0.4887120646261639
2024-12-01,485515.0,93815167.0,0.51752292888846
2025-03-01,476860.0,90470587.0,0.5270884337248746
2025-06-01,506422.0,99893074.0,0.5069640764083404
2025-09-01,566101.0,108454575.0,0.5219706038219226
