date,skew_raw,skew_pctl_1y,skew_pctl_5y,skew_zscore_3m,skew_zscore_1y,skew_zscore_3y,skew_delta_zscore_3m,skew_delta_zscore_1y
2020-10-07,120.5999984741211,9.126984126984127,15.079365079365079,-2.0229334890375417,-1.3200391455741087,-0.9037379239737467,-2.861009324441927,0.23503530591486033
2020-10-08,121.80999755859375,11.904761904761903,17.61904761904762,-1.7875150422339303,-1.1699825141693132,-0.7752412175561489,-2.309479279181705,0.39749312650181845
2020-10-09,121.80999755859375,11.507936507936508,17.61904761904762,-1.716529576955503,-1.1723630692658387,-0.7731493080621507,-2.3033186115386113,0.23637168010315468
2020-10-12,123.94000244140625,18.253968253968253,25.555555555555554,-1.4282415003330855,-0.9024199105646076,-0.5491041728785985,-1.1467239553957662,0.3650881529598854
2020-10-13,123.94000244140625,17.857142857142858,25.476190476190474,-1.3829877577915584,-0.9039185160294675,-0.5476716574012344,-3.335680825270654,0.20252186853905518
2020-10-14,122.5999984741211,13.492063492063492,20.714285714285715,-1.4905275284972643,-1.0738515624296867,-0.6865079529962353,-2.983216067883637,-0.1949203512275237
2020-10-15,122.5999984741211,13.492063492063492,20.714285714285715,-1.4367187924619929,-1.069576408052595,-0.6849315468278796,-2.7636410401084084,-0.43731626480143104
2020-10-16,123.47000122070312,16.26984126984127,23.65079365079365,-1.2917844132199754,-0.9542958107968171,-0.5922872638416432,-3.2289177702194314,-0.43272157127637784
2020-10-19,124.75,22.22222222222222,29.20634920634921,-1.1081135147126968,-0.788087753600675,-0.45694683662480245,-1.7359621184244816,-0.2972133893764217
2020-10-20,125.30999755859375,25.396825396825395,31.666666666666664,-1.0094960790773162,-0.7143233495426576,-0.39693321827102285,-2.308360379155698,-0.2817649000459164
2020-10-21,124.37999725341797,20.238095238095237,27.460317460317462,-1.083961351964204,-0.8319582342870881,-0.4921490163834711,-2.4516127621358947,-0.09683813245060074
2020-10-22,124.94000244140625,23.41269841269841,29.682539682539684,-0.986980936699956,-0.7598020147600328,-0.4317315481171465,-2.2080852434335805,-0.03592190175997745
2020-10-23,126.69999694824219,32.93650793650794,39.04761904761905,-0.7567542911225715,-0.5361826008625742,-0.24564713450221223,-1.9957269474692478,0.21143682911908993
2020-10-26,126.05000305175781,30.158730158730158,35.63492063492063,-0.8070463169719699,-0.6194269980121259,-0.3121468498165132,-2.0693431675396714,0.09491644950017647
2020-10-27,126.05000305175781,29.761904761904763,35.55555555555556,-0.7811434166237514,-0.6196751980562429,-0.31053267628816594,-2.1965422772624694,0.09746492578686816
2020-10-28,127.58000183105469,36.904761904761905,42.698412698412696,-0.5816280386975483,-0.42573226590330376,-0.14839013658029826,-1.7734971617451443,0.3071622894124003
2020-10-29,129.3000030517578,43.25396825396825,50.317460317460316,-0.36303497939567286,-0.20700050904279138,0.03337569700056711,-1.54317228159903,0.27452062144023615
2020-10-30,128.0500030517578,38.492063492063494,44.52380952380952,-0.4887659600417207,-0.36592449544175293,-0.0966886790532843,-1.9840561393337748,-0.10304172701892288
2020-11-02,129.00999450683594,40.476190476190474,48.73015873015873,-0.3542024831325234,-0.24232808873922174,0.006904092816644875,-1.8693739227090367,-0.11171909489714152
2020-11-03,133.86000061035156,67.06349206349206,68.17460317460318,0.2395644314566527,0.3753484529991324,0.5223598164015762,-0.9912787488654318,0.5074715104531314
