date,lqd_shares,lqd_flow_yoy,lqd_flow_3m,lqd_flow_pctl_1y,lqd_flow_pctl_5y,lqd_flow_zscore_3m,lqd_flow_zscore_1y,lqd_flow_zscore_3y,lqd_flow_delta_zscore_3m,lqd_flow_delta_zscore_1y
2015-03-31,184400000.0,-29.403508771929832,-14.179566563467482,0.0,20.33359809372518,-1.6492694744615062,-1.583022315275415,-0.6982409193486472,0.4629246757423491,-2.0960373689762326
2015-04-01,184400000.0,-29.131652661064432,-14.1089108910891,1.1952191235059761,20.73073868149325,-1.5188203315566764,-1.5558742677540187,-0.6903773531825201,0.4451241095102545,-2.0997891003419427
2015-04-02,184300000.0,-28.164116828929075,-13.76543209876544,2.3904382470119523,21.207307386814932,-1.223071106139409,-1.4915989802926557,-0.6595268726708915,0.3896841150536834,-2.0262452660913035
2015-04-06,185100000.0,-29.621848739495803,-14.25925925925926,0.0,20.254169976171564,-1.572820164396996,-1.5581891769868281,-0.7089115987057746,0.2884024928932045,-2.09754220519985
2015-04-07,185700000.0,-30.590717299578053,-14.629629629629637,0.0,19.698173153296267,-1.7839832751129152,-1.5977917152818153,-0.7421015266734262,0.20470457387309926,-2.1281603621197953
2015-04-08,186800000.0,-31.827805222300643,-14.460784313725483,0.0,18.98332009531374,-2.045075745658674,-1.6512875886157696,-0.7841404067132228,0.16011572793739282,-2.17582744080988
2015-04-09,185500000.0,-31.002824858757073,-13.594611145131651,0.398406374501992,19.459888800635426,-1.7760077748232208,-1.5938460800318262,-0.7578879690236737,0.1585616467900095,-2.13456590569589
2015-04-10,185000000.0,-30.649717514124287,-13.288426209430494,0.796812749003984,19.777601270849882,-1.6462737344717013,-1.5624405545202,-0.7474098187795495,0.1680025824875535,-2.116113362424605
2015-04-13,185300000.0,-30.86158192090396,-13.264058679706592,0.796812749003984,19.698173153296267,-1.6733843280401985,-1.5615299217151772,-0.7555235459729862,0.1651782555977095,-2.099766141308567
2015-04-14,186300000.0,-31.567796610169484,-14.014687882496935,0.398406374501992,19.142176330420966,-1.8444787673438954,-1.5870771255455705,-0.7800210581770869,0.10474016302584799,-2.1162987336015755
2015-04-15,185800000.0,-30.845070422535215,-13.361805979255648,1.593625498007968,19.857029388403493,-1.6129738629731911,-1.5358814108172916,-0.7570303439161361,0.17120855100543086,-2.0809090108561366
2015-04-16,186200000.0,-31.126760563380284,-13.122721749696243,0.796812749003984,19.38046068308181,-1.6590448303154597,-1.5391462632738522,-0.7674419560858281,0.23677545482704043,-2.0885489966201067
2015-04-17,185700000.0,-30.774647887323937,-13.300793166564983,2.3904382470119523,20.015885623510723,-1.5252202692328898,-1.5085267740590196,-0.7566559039484155,0.24577214271924364,-2.0749315305298883
2015-04-20,185400000.0,-30.563380281690144,-12.773722627737216,3.5856573705179287,20.413026211278794,-1.4322696690152585,-1.4858703567765652,-0.7506150655450496,0.28829608688354513,-2.0635272764351935
2015-04-21,185600000.0,-30.612244897959172,-12.553062462098241,3.187250996015936,20.33359809372518,-1.4153072700426221,-1.4774426395709106,-0.7532693217998712,0.3265405838963633,-2.0565152303034457
2015-04-22,186200000.0,-31.034482758620683,-12.711864406779672,1.1952191235059761,19.618745035742652,-1.5137411020034433,-1.489238416347876,-0.7683593112532993,0.3151140260192449,-2.0688693091347923
2015-04-23,186400000.0,-30.076762037683192,-12.424607961399282,4.780876494023905,20.81016679904686,-1.1759080998379265,-1.4266338666796896,-0.7375292738290515,0.3857149412203362,-2.014348521861314
2015-04-24,186700000.0,-30.286113049546405,-12.469879518072279,4.780876494023905,20.73073868149325,-1.213924136346368,-1.4275651670904104,-0.7456476707076343,0.4013815189122174,-2.0198508712813625
2015-04-27,186300000.0,-29.374999999999996,-12.364294330518689,6.374501992031872,21.604447974583003,-0.8830436138494445,-1.3680671585621362,-0.7163770179674819,0.47592800640961674,-1.978361656596284
2015-04-28,187500000.0,-30.208333333333325,-13.293051359516618,5.179282868525896,20.81016679904686,-1.137566511135479,-1.4034248195427197,-0.7453934994408089,0.4099264885429563,-2.006117802897693
2015-04-29,186800000.0,-29.72222222222223,-12.394705174488575,5.9760956175298805,21.445591739475773,-0.9405854046668056,-1.3671655615394018,-0.7303351195183899,0.5054132112760046,-1.987212474630053
2015-04-30,187100000.0,-29.570637119113563,-12.77878239903556,6.772908366533864,21.683876092136618,-0.8613509172639566,-1.3493658122685115,-0.7264837100977976,0.4817875037955317,-1.9739593285122963
2015-05-01,185400000.0,-27.773949000689193,-10.951526032315972,10.358565737051793,23.11358220810167,-0.20138293453289155,-1.2422325810478607,-0.6675553106226788,0.5909954017613668,-1.900355874394319
2015-05-04,184800000.0,-27.36044107512061,-10.39426523297491,11.952191235059761,23.669579030976966,-0.023680555139096643,-1.2112077041097145,-0.6549509474151548,0.5758554028504095,-1.8852614246667234
2015-05-05,183600000.0,-25.92592592592593,-8.19092516205069,15.53784860557769,24.781572676727563,0.5189552786261789,-1.1245152698188425,-0.608183656639877,0.7779279568681325,-1.8407650785385599
2015-05-06,182000000.0,-25.0,-6.060606060606055,18.725099601593627,25.575853852263702,0.8644092062824092,-1.0661107974477697,-0.5784890975920691,0.8391680284933001,-1.8159218997521687
2015-05-07,182200000.0,-24.96570644718792,-5.7457922228670855,19.9203187250996,25.814138204924543,0.8936443018729071,-1.0570728872161288,-0.5787788129274667,0.7504498287141863,-1.8090180499844613
2015-05-08,182800000.0,-25.034199726402196,-5.057471264367819,18.725099601593627,25.575853852263702,0.8819896781646062,-1.0541789673118,-0.5824734577597854,0.7492825116090034,-1.8685126302274964
2015-05-11,184100000.0,-25.57980900409278,-5.561926605504586,17.131474103585656,25.09928514694202,0.6947599757540437,-1.0778774149732022,-0.6022074625013727,0.6991442988492147,-1.87026452904709
2015-05-12,185500000.0,-26.534788540245557,-6.242840778923253,13.545816733067728,24.305003971405878,0.3511204983081808,-1.1245885953445878,-0.6357088653490592,0.6332868553760087,-1.9011223601311138
2015-05-13,186000000.0,-26.187245590230667,-6.2857142857142945,14.741035856573706,24.54328832406672,0.5123523851765386,-1.0981108460686388,-0.6253198200492225,0.6342050322768331,-1.8722676273683925
2015-05-14,187400000.0,-27.137042062415205,-6.841505131128844,12.749003984063744,23.828435266084195,0.1661392642388183,-1.1448248828467242,-0.6586868365859,0.5382185412711848,-1.8856544989346824
2015-05-15,189100000.0,-28.290366350067853,-7.504263786242182,9.9601593625498,22.716441620333597,-0.27832162126538995,-1.2030566616540248,-0.6988906843302473,0.469442036201952,-1.915839625256298
2015-05-18,189400000.0,-28.49389416553596,-7.248018120045296,9.9601593625498,22.637013502779986,-0.3380154794052211,-1.207275479278717,-0.7070159529180514,0.46260125246032535,-1.9139468539152888
2015-05-19,188200000.0,-27.679782903663508,-5.9684684684684575,12.350597609561753,23.510722795869736,0.03882672096865123,-1.1536404281581139,-0.6808118155030334,0.5492239977066502,-1.8966710891223957
2015-05-20,187600000.0,-27.27272727272727,-4.980414101846664,13.94422310756972,24.066719618745037,0.23804156611622354,-1.1233976427448809,-0.6684155362574032,0.6060532397463263,-1.8705164885224606
2015-05-21,187900000.0,-27.47625508819538,-4.913456169737573,12.749003984063744,23.74900714853058,0.16472677984511233,-1.1284172291788137,-0.6766728877098686,0.6048966451975746,-1.870045452690658
2015-05-22,187000000.0,-26.35135135135136,-4.178272980501396,16.733067729083665,24.94042891183479,0.6817739525155028,-1.0565685334559825,-0.6399887524888516,0.6757172869667898,-1.8272247893307796
2015-05-26,187000000.0,-26.35135135135136,-3.94663702056699,16.733067729083665,24.94042891183479,0.6900810712964888,-1.0501750184108047,-0.6414253050776499,0.671428984044923,-1.814860423696081
2015-05-27,187900000.0,-26.959459459459456,-4.099722991689747,15.139442231075698,24.54328832406672,0.42137175220332135,-1.0794684914296808,-0.6635215061300797,0.648928560222932,-1.8295477977073558
2015-05-28,187400000.0,-26.621621621621628,-3.707802988378517,15.936254980079681,24.781572676727563,0.5973549107195203,-1.0532573169234434,-0.6534397351315941,0.5900692140111747,-1.817178097429638
2015-05-29,186500000.0,-25.33602150537635,-2.981778023191617,23.107569721115535,26.290706910246225,1.1810302338997407,-0.9708024530306634,-0.6111251567928874,0.7298225035257642,-1.7500345126740324
2015-06-01,185800000.0,-24.697986577181208,-2.369146005509637,27.091633466135455,27.243844320889593,1.4446485972006458,-0.9266647468594383,-0.5908701458919939,0.7685771814014221,-1.7138141859882583
2015-06-02,184800000.0,-24.026845637583882,-1.7061089708310329,29.08366533864542,27.879269261318505,1.7072386559445651,-0.8803891332842594,-0.5694627983119767,0.7733920495478551,-1.6784535076308662
2015-06-03,185400000.0,-24.42953020134229,-1.7563117453347932,27.88844621513944,27.561556791104053,1.4886980202834639,-0.8987918891011929,-0.5846895591920444,0.7778313349681115,-1.691589759631888
2015-06-04,184800000.0,-24.026845637583882,-1.0940919037199182,29.482071713147413,27.95869737887212,1.6121448705662593,-0.8682645161329279,-0.5725034315607298,0.8156429946114205,-1.6330885217022888
2015-06-05,185100000.0,-24.478816408876924,-0.5431830526887671,27.88844621513944,27.561556791104053,1.3729628768600326,-0.889778085084523,-0.5893130231384485,0.8226634368287012,-1.6311725412495313
2015-06-08,182900000.0,-22.99932750504372,-0.16429353778750766,33.86454183266932,29.46783161239079,1.9125032643217672,-0.7928284101677952,-0.5402899469390945,0.8811750329897869,-1.5635708710044247
2015-06-09,183200000.0,-23.201075991930065,-1.3835085777531786,33.46613545816733,29.388403494837174,1.7742429661782406,-0.7992357535058225,-0.548816917411582,0.7742563094768422,-1.5491217100227315
2015-06-10,181800000.0,-22.1774193548387,-2.020202020202011,36.65338645418327,30.420969023034157,2.127590820489227,-0.7296069984611046,-0.5154918650563309,0.7414372746727643,-1.512276042355311
2015-06-11,179800000.0,-20.833333333333325,-1.0680157391793177,38.24701195219124,31.294678316123907,2.539640099435105,-0.6395347422439018,-0.47113437243081513,0.808291715212858,-1.4518933792894437
2015-06-12,180500000.0,-21.303763440860223,-1.2338754907459393,37.84860557768924,30.818109610802225,2.2728841648026217,-0.6631181557200607,-0.489063434249762,0.7880976325123397,-1.4536995883975783
2015-06-15,180600000.0,-21.53432032301481,-1.17647058823529,37.45019920318725,30.73868149324861,2.102161212748828,-0.6716673177803346,-0.4987740077905556,0.8129968803647488,-1.4345732215552371
2015-06-16,180000000.0,-20.967741935483875,-0.6711409395973256,39.04382470119522,31.453534551231137,2.199403586119765,-0.6295426327469559,-0.4810826332753385,0.8544813323651567,-1.407266163104958
2015-06-17,180100000.0,-21.03494623655915,-0.3901895206243067,39.04382470119522,31.453534551231137,2.081604513154132,-0.6278105978403357,-0.4853874142947882,0.8574976348003074,-1.4101687312841644
2015-06-18,177700000.0,-19.101876675603215,1.1679644048943283,44.223107569721115,33.12152501985703,2.5459406492843955,-0.49706850968559846,-0.4206622370702315,1.0056121912776244,-1.3368225624388685
2015-06-19,178800000.0,-19.839142091152805,0.9966777408637828,42.62948207171315,32.56552819698173,2.1891380271288834,-0.5387756807573872,-0.44846053892295334,0.9819777245443949,-1.3632496265721004
2015-06-22,178800000.0,-19.999999999999996,1.7042330951071993,42.23107569721115,32.40667196187451,2.0322976464841234,-0.5431768194029025,-0.4562817485742963,1.0142044461987028,-1.3733416179318578
2015-06-23,179900000.0,-20.41499330655958,1.3165112452002248,41.832669322709165,32.00953137410643,1.8257399100138194,-0.5643595999213316,-0.47294144874936556,0.9953271866476816,-1.3312844511729303
2015-06-24,179400000.0,-20.080321285140567,2.500000000000002,42.62948207171315,32.40667196187451,1.833658333276915,-0.5361165137992742,-0.4635920096971268,1.060172968074974,-1.2957569538309213
2015-06-25,180200000.0,-20.615796519410967,2.1184139054861495,41.43426294820717,31.930103256552822,1.6180307065413644,-0.5656319704495838,-0.4845153413649602,1.030829696894644,-1.2917240793153981
2015-06-26,179200000.0,-20.026791694574687,2.819956616052066,43.42629482071713,32.64495631453534,1.7040654810501867,-0.5201260175074619,-0.46630414025038325,1.0841168886164674,-1.2549746755485867
2015-06-29,179700000.0,-20.361687876758204,2.5488069414316694,42.62948207171315,32.16838760921366,1.552925522965165,-0.5365458593966611,-0.48032636903317905,1.0496387117533055,-1.2500192460307142
2015-06-30,180400000.0,-20.749665327978573,2.1691973969631184,41.43426294820717,31.930103256552822,1.3998638520971862,-0.5566787613899873,-0.49623399817496777,1.0263435538854278,-1.2630528399696996
2015-07-01,181700000.0,-21.53846153846153,1.4642082429501047,37.45019920318725,30.73868149324861,1.156637353081306,-0.6042067242098338,-0.5262175784260587,0.9516675435441849,-1.2835944748481323
2015-07-02,183100000.0,-22.39304812834224,0.651112316874658,36.254980079681275,30.341540905480542,0.9085213145861801,-0.6565120894634793,-0.5586341263396737,0.8350868908291764,-1.313218147015466
2015-07-06,183500000.0,-24.82993197278911,0.864397622906532,26.693227091633464,27.16441620333598,0.264533230137009,-0.8179756283916375,-0.6466652503578797,0.7402135485951906,-1.4609279613179726
2015-07-07,184000000.0,-25.42603953646898,0.915455035002688,23.107569721115535,26.290706910246225,0.0901846282881706,-0.8532047035324966,-0.6701122821161203,0.7445870117493187,-1.479324536028141
2015-07-08,183000000.0,-24.744376278118608,2.0342612419700257,27.88844621513944,27.402700555996823,0.24429400957549557,-0.7998796040138705,-0.6486259354320384,0.8514079846018991,-1.4470702827424025
2015-07-09,182000000.0,-24.232081911262803,1.8867924528301883,29.880478087649404,28.038125496425735,0.3582376499623401,-0.7582679599247676,-0.6329314918240863,0.8355781201070586,-1.4534696735951584
2015-07-10,181000000.0,-23.887748117727583,2.1621621621621623,32.27091633466135,28.51469420174742,0.4288058910118625,-0.728181114713937,-0.6232330298978589,0.834259439806263,-1.4211918119949778
2015-07-13,181600000.0,-24.29842573579739,1.9967620075553194,29.880478087649404,28.038125496425735,0.2920461021326655,-0.751524346115274,-0.640259528109857,0.8100055755999033,-1.4371972134820146
2015-07-14,183600000.0,-25.667351129363446,1.449275362318836,21.51394422310757,25.972994440031773,-0.12156877414642211,-0.8435092887051755,-0.6911520108044081,0.743567836840395,-1.4788349541656864
2015-07-15,184500000.0,-26.283367556468164,0.6996770721205636,18.725099601593627,25.337569499602857,-0.32657046351976166,-0.8820387872487396,-0.7155842691448683,0.6538426235685519,-1.494047367587298
2015-07-16,185100000.0,-26.95473251028806,0.5907626208378036,15.53784860557769,24.622716441620334,-0.5562331039842734,-0.9249599757372399,-0.7420557364866887,0.6141862875366123,-1.5252698637384996
2015-07-17,185900000.0,-27.503429355281206,-0.1077005923532548,12.749003984063744,23.74900714853058,-0.7517231867335943,-0.9593284110510218,-0.7641704881412223,0.5491983630079977,-1.5448245518619297
2015-07-20,184200000.0,-26.250856751199446,0.6472491909385147,19.9203187250996,25.575853852263702,-0.39714118294835016,-0.862010904344171,-0.7219877863956551,0.6238594524323942,-1.4965230698958596
2015-07-21,184800000.0,-26.48870636550309,0.4310344827586188,18.326693227091635,25.258141382049242,-0.5044306920836481,-0.8741239482333164,-0.7330619268771603,0.6033186913375942,-1.5012274829785688
2015-07-22,185600000.0,-27.036276522929505,0.3222341568206222,15.53784860557769,24.622716441620334,-0.721249572938484,-0.9093599363317825,-0.7552538410044591,0.5798784800160935,-1.505928734921104
2015-07-23,186200000.0,-27.359781121751038,0.10729613733905241,14.342629482071715,24.14614773629865,-0.8587645458211217,-0.928181542991627,-0.7693787848834839,0.4984523236880626,-1.5172906057588977
2015-07-24,187600000.0,-28.4931506849315,-0.48205677557580096,10.358565737051793,22.716441620333597,-1.2700358975173844,-1.0083815461066115,-0.8126728978954506,0.4191836209837989,-1.5635996513386
2015-07-27,186900000.0,-27.926078028747426,-0.32206119162641045,11.553784860557768,23.193010325655283,-1.0953638639029148,-0.9600967204993457,-0.79482435375789,0.40797043806279054,-1.5396407811850028
2015-07-28,187700000.0,-28.47364818617386,-0.10666666666667712,10.756972111553784,22.795869737887212,-1.3149151706478654,-0.9969358036574357,-0.8171812053186421,0.40648901588528397,-1.5611753187714728
2015-07-29,184800000.0,-26.48870636550309,1.0706638115631661,20.318725099601593,25.655281969817317,-0.6492015949252613,-0.8387419167872009,-0.7480994777991654,0.5284236447522009,-1.4879246241391355
2015-07-30,186200000.0,-27.446954140999313,0.48102618920363716,15.139442231075698,24.225575853852263,-1.023578572606787,-0.9084361337075453,-0.7853099842887268,0.4409296785609662,-1.5276815300641788
2015-07-31,187100000.0,-28.414550446122178,-0.9169363538295672,11.155378486055776,22.875297855440827,-1.3674824426216252,-0.9798089490900482,-0.8229586838627121,0.2624236319578125,-1.5722384267530933
2015-08-03,186800000.0,-28.38487972508592,-1.0822510822510845,11.553784860557768,22.954725972994442,-1.3413624524162753,-0.9729958764904416,-0.8244020630747426,0.23821182761927284,-1.5650401714973428
2015-08-04,187700000.0,-29.003436426116846,-2.2331154684095855,9.163346613545817,22.39872915011914,-1.5203860140270167,-1.0180874709388255,-0.8494329245146313,0.10642779888001708,-1.5859454138715612
2015-08-05,184300000.0,-26.579670329670325,-1.2637362637362592,20.717131474103585,25.734710087370928,-0.6478958941926566,-0.8181700151911179,-0.7636609150636512,0.24794078225665184,-1.4822083672837505
2015-08-06,181800000.0,-24.862637362637365,0.2195389681668547,33.86454183266932,28.594122319301036,-0.04031048944612516,-0.6733245340234084,-0.7036874431674843,0.3837483531927204,-1.4061186013266413
2015-08-07,182000000.0,-23.473541383989136,0.4376367614879695,42.62948207171315,30.976965845909454,0.44227057272440645,-0.5533646855835761,-0.6556745299457915,0.500814281728224,-1.3082506332482837
2015-08-10,182000000.0,-23.641304347826097,1.1406844106463865,41.832669322709165,30.659253375694995,0.37191284633936195,-0.5614786054277728,-0.6646474707086579,0.5163988095454294,-1.3205647664920974
2015-08-11,181000000.0,-22.961956521739136,2.425876010781669,45.0199203187251,31.691818903891978,0.5923919939087848,-0.49853148478614007,-0.642708105414241,0.6260571105584477,-1.2962891266066543
2015-08-12,181900000.0,-23.65737593473827,2.204301075268822,41.43426294820717,30.57982525814138,0.33270438399309493,-0.551537651858775,-0.6714014180364136,0.5465731942098638,-1.3105108118329847
2015-08-13,178900000.0,-21.53532608695652,4.535752401280679,49.40239043824701,33.12152501985703,1.0504765437719055,-0.3634259226881106,-0.5963538403297441,0.7813989601586137,-1.2240890517124425
2015-08-14,177400000.0,-19.14036265950303,6.187202538339498,59.76095617529881,36.219221604447974,1.8216064356528177,-0.14865296809832587,-0.5110193339878067,1.0544036935556989,-1.1028337053267712
2015-08-17,177800000.0,-18.533333333333335,6.124604012671597,61.75298804780876,36.69579030976966,1.9491011910137077,-0.08748505250683794,-0.4916677718982657,1.119790426771879,-1.052176095676641
2015-08-18,178900000.0,-19.66555183946488,4.941551540913924,58.56573705179283,35.901509134233514,1.5055090267483993,-0.17938383036107364,-0.5368633437832863,0.9742565977970402,-1.0978403524458247
2015-08-19,180100000.0,-20.468227424749163,3.997867803837951,54.980079681274894,34.6306592533757,1.1923921979219594,-0.24332525493923404,-0.5699278424268799,0.8800723878056468,-1.1213830920756604
2015-08-20,180500000.0,-20.978552278820374,3.9382650345928694,51.79282868525896,33.995234312946785,0.9871666120605942,-0.28197287951950334,-0.5920883569272092,0.8464443496593104,-1.1231222586621965
2015-08-21,181100000.0,-21.380697050938345,3.155080213903738,50.59760956175299,33.35980937251787,0.8230013356093214,-0.3115059910545078,-0.6103183598905116,0.7450625424014746,-1.1029664108058905
2015-08-24,182500000.0,-22.319034852546913,2.4064171122994638,47.808764940239044,32.64495631453534,0.4823021353648476,-0.3907753041611536,-0.6486857470234609,0.6593997142496512,-1.1372340190959715
2015-08-25,183100000.0,-22.885906040268456,2.5545502927088903,46.21513944223107,31.930103256552822,0.26791050942666145,-0.43672524479109376,-0.6730633266838428,0.6427432466385871,-1.1420780438976308
2015-08-26,180100000.0,-20.8724832214765,3.8954108858057612,53.78486055776892,34.39237490071485,0.9360817115698634,-0.24189542417902477,-0.6001643769758589,0.8113618927444186,-1.0649148653972131
2015-08-27,180700000.0,-21.193829644533867,3.109919571045572,52.191235059760956,33.995234312946785,0.7998689280856529,-0.2648902756005837,-0.6151695875647837,0.7059121774300796,-1.0775258874199054
2015-08-28,181700000.0,-21.052631578947366,2.2066738428417665,52.98804780876494,34.233518665607626,0.8252835477315311,-0.2442766425622267,-0.6127779131904348,0.6823881042972116,-1.0462605805020877
2015-08-31,181900000.0,-21.753681392235613,1.5692640692640647,49.40239043824701,33.12152501985703,0.5694963179590867,-0.3043407549988067,-0.6422572895281272,0.5760483782854526,-1.0919065275214392
2015-09-01,182200000.0,-22.199865861837687,1.7259978425027023,49.00398406374502,32.88324066719619,0.40351494245289016,-0.3405672980817299,-0.6621623456664147,0.558224591019463,-1.1117812530488995
2015-09-02,182400000.0,-22.088353413654627,1.2987012987012991,49.800796812749006,33.04209690230341,0.430836459832183,-0.32268416405762573,-0.6609157702582028,0.5455803520753022,-1.1040457809166433
2015-09-03,183300000.0,-22.037283621837545,0.972447325769854,50.199203187250994,33.20095313741064,0.4349427181928153,-0.3107050354370829,-0.6619646625196622,0.5790730496474401,-1.0621275943237378
2015-09-04,185800000.0,-24.114896459585843,-1.585565882996165,38.24701195219124,29.706115965051627,-0.27311517765852716,-0.5112289948908069,-0.7441610467484554,0.2815994152769883,-1.154557005442551
2015-09-08,186600000.0,-24.816053511705682,-1.8558951965065518,34.66135458167331,28.75297855440826,-0.5041934793953096,-0.5757709643579347,-0.7740565536343069,0.2234647891478878,-1.1722693099965649
2015-09-09,187100000.0,-25.1505016722408,-2.915291529152908,31.47410358565737,28.038125496425735,-0.6016980184213668,-0.60402683422121,-0.7900132218525789,0.1255801642398946,-1.202318699541446
2015-09-10,187700000.0,-25.888665325285043,-4.393770856507229,27.091633466135455,27.08498808578237,-0.8275020573218294,-0.6741718168770958,-0.8215307509504332,-0.03463707463319399,-1.2238173099810092
2015-09-11,188200000.0,-26.478494623655923,-4.265927977839334,23.107569721115535,26.21127879269261,-0.997749240092447,-0.7300671663120468,-0.8473830046208463,-0.0669490105919861,-1.2558507106779309
2015-09-14,189000000.0,-27.016129032258075,-4.651162790697683,19.12350597609562,25.337569499602857,-1.1436151925444207,-0.7812631159638124,-0.871310081754835,-0.10959579818347776,-1.265323318974783
2015-09-15,189400000.0,-27.28494623655915,-5.222222222222217,17.928286852589643,24.86100079428118,-1.1946927677582821,-0.804902615584348,-0.8848532844648034,-0.17535998283739207,-1.2787471781345265
2015-09-16,189700000.0,-27.572293207800946,-5.330372015546914,15.139442231075698,24.14614773629865,-1.2490027299023703,-0.8309608194425134,-0.899018803564581,-0.20315022160217777,-1.2887043827161078
2015-09-17,190100000.0,-27.412868632707777,-6.978052898142928,17.131474103585656,24.70214455917395,-1.1628679902325045,-0.8091938662471672,-0.895846961101674,-0.3121253565615687,-1.2665624361472965
2015-09-18,190600000.0,-28.609986504723352,-6.599552572706946,10.358565737051793,22.716441620333597,-1.5167057097815348,-0.9349179566542521,-0.9453977059977848,-0.3961422758968649,-1.3226821507788116
2015-09-21,191500000.0,-29.654705484089373,-7.102908277404918,6.374501992031872,21.52501985702939,-1.79758198503646,-1.045911250127773,-0.9889921849156545,-0.5027344307248705,-1.3767866059250822
2015-09-22,191800000.0,-30.03389830508474,-6.6147859922178975,5.9760956175298805,21.048451151707702,-1.8454166901866687,-1.0846577711624685,-1.0066925442052708,-0.520298171241137,-1.388213384729859
2015-09-23,189800000.0,-28.940217391304344,-5.797101449275366,10.358565737051793,22.716441620333597,-1.4390543953679622,-0.9593446681268553,-0.9669934186222126,-0.4232281543275811,-1.3547962877779285
2015-09-24,190100000.0,-29.144021739130444,-5.4938956714761344,9.56175298804781,22.39872915011914,-1.4561932383086242,-0.9793750506535461,-0.9779660675736896,-0.41374308020396233,-1.3552064952997278
2015-09-25,190500000.0,-29.41576086956521,-6.305803571428581,7.968127490039841,21.92216044479746,-1.4976788063846782,-1.0081707911271216,-0.991634391930571,-0.4880447736196597,-1.3833659187471525
2015-09-28,189500000.0,-28.736413043478272,-5.453533667223143,11.952191235059761,23.034154090548054,-1.2379177177868868,-0.9272157186611611,-0.9680095043438258,-0.39066985926450004,-1.3596235055012393
2015-09-29,189900000.0,-29.624573378839592,-5.266075388026614,7.171314741035857,21.683876092136618,-1.4811614219148586,-1.0303033364146337,-1.0059858491765095,-0.4736245750246464,-1.4123940239058448
2015-09-30,190300000.0,-29.279891304347828,-4.733076499724831,9.9601593625498,22.39872915011914,-1.3233180507619577,-0.988274626016559,-0.995462448607443,-0.38406790180672523,-1.395079762870617
2015-10-01,191100000.0,-30.443686006825942,-4.369197160021843,4.780876494023905,20.73073868149325,-1.6379209609305596,-1.1294087726619648,-1.0444141817433805,-0.47289668319848555,-1.4587863420158695
2015-10-02,191900000.0,-30.013550135501355,-4.57765667574932,6.772908366533864,21.207307386814932,-1.4472754367379994,-1.0761925482401367,-1.0303948886866445,-0.25821691984849915,-1.3982754418472783
2015-10-05,193300000.0,-31.586113002042215,-5.054347826086958,0.398406374501992,19.142176330420966,-1.8603992441283272,-1.2727514822978627,-1.0956025840335206,-0.41954677876536617,-1.4741767251066733
2015-10-06,194100000.0,-32.13070115724983,-6.0655737704917945,0.0,18.98332009531374,-1.9313091835774676,-1.3431927024159303,-1.1199291278814902,-0.5433130984020598,-1.4899317290023597
2015-10-07,195200000.0,-31.53638814016173,-7.252747252747249,1.593625498007968,19.38046068308181,-1.6812441574175174,-1.2681008723862903,-1.0991935362963023,-0.5098329124615227,-1.4368195476771994
2015-10-08,197100000.0,-32.72727272727274,-8.895027624309382,0.0,18.903891977760125,-1.9315426001915075,-1.424214735112396,-1.1493803483184177,-0.696033620398459,-1.4869018999917945
2015-10-09,199200000.0,-33.69127516778523,-9.691629955947146,0.0,18.824463860206514,-2.087948542790635,-1.5517545444619647,-1.1905951909791128,-0.8002301983466907,-1.4979687059687488
2015-10-12,199200000.0,-32.97730307076101,-8.496732026143782,0.398406374501992,18.98332009531374,-1.8099471389953776,-1.4573529791250182,-1.164810981582091,-0.6138436904198427,-1.4483195115422876
2015-10-13,199200000.0,-32.711525649566966,-7.96747967479674,1.1952191235059761,19.142176330420966,-1.672165417822378,-1.4225034956630935,-1.1569391147190442,-0.5404647084143539,-1.4361012641864894
2015-10-14,200400000.0,-33.51099267155231,-8.265802269043764,0.398406374501992,18.903891977760125,-1.8037018349851484,-1.5309324658334782,-1.191839951129109,-0.6059724900962383,-1.4356874156581763
2015-10-15,200800000.0,-34.314381270903006,-8.015061861215699,0.0,18.7450357426529,-1.9204649264891325,-1.642266471273351,-1.2266966263270689,-0.6829380602223292,-1.4836679728970157
2015-10-16,202000000.0,-34.84646194926568,-9.663409337676443,0.0,18.586179507545673,-1.9537017957944707,-1.7159003923807,-1.250304009578752,-0.8538894880365289,-1.482712948546553
2015-10-19,203200000.0,-36.559139784946225,-9.956709956709965,0.0,18.030182684670372,-2.227071007681857,-1.9553178185581748,-1.3211562112397535,-1.0811938703248583,-1.5529692620061526
2015-10-20,205200000.0,-37.533512064343164,-10.56034482758621,0.0,17.950754567116757,-2.3041926197581533,-2.0901759175053214,-1.3621164235167125,-1.1808159811735388,-1.5803840759703154
2015-10-21,207000000.0,-38.0920613742495,-11.17078410311494,0.0,17.79189833200953,-2.2845428397357157,-2.1651305887441943,-1.3863590941926307,-1.2369490457525671,-1.5912460717044192
2015-10-22,207800000.0,-39.27613941018766,-10.767590618336897,0.0,17.235901509134234,-2.378820130081258,-2.3308166046186467,-1.4360775048194976,-1.3224350585120352,-1.6609114925939836
2015-10-23,209700000.0,-40.643863179074444,-12.19903691813804,0.0,16.36219221604448,-2.476247525087138,-2.520996194817703,-1.4931259942153101,-1.5608994743183575,-1.7154959958418767
2015-10-26,211000000.0,-41.70584284754868,-12.413425679275436,0.0,15.488482922954727,-2.49898737231446,-2.663716196003118,-1.5377213723184304,-1.6667803923456823,-1.750693720618968
