date,tlt_shares,tlt_flow_yoy,tlt_flow_3m,tlt_flow_pctl_1y,tlt_flow_pctl_5y,tlt_flow_zscore_3m,tlt_flow_zscore_1y,tlt_flow_zscore_3y,tlt_flow_delta_zscore_3m,tlt_flow_delta_zscore_1y
2017-08-16,55600000.0,4.467353951890029,0.536672629695889,28.968253968253972,75.15873015873015,-0.3456433615504116,-0.45195089768433605,0.7835246634021649,-0.9778002876188383,1.0678396969804649
2017-08-17,55500000.0,4.639175257731953,0.35906642728904536,29.761904761904763,75.71428571428571,-0.2970386246097449,-0.458993060460502,0.7870591083444376,-0.9873251781155075,0.914675338947017
2017-08-18,55900000.0,3.4542314335060498,-1.6363636363636358,25.396825396825395,72.93650793650794,-0.46130016022800246,-0.5475846305738306,0.7568773098890503,-1.0922407729231165,0.8078417434865798
2017-08-21,56900000.0,1.557093425605538,-3.642987249544616,20.238095238095237,68.17460317460318,-0.7414223420010716,-0.6812277394689834,0.7087990430426329,-1.2137872122000926,0.6985074617251941
2017-08-22,57600000.0,0.5181347150259086,-5.882352941176472,16.666666666666664,65.7936507936508,-0.8839955011279448,-0.76353209378911,0.6815919862401428,-1.2900864749102687,0.633063527014429
2017-08-23,57600000.0,0.34602076124568004,-5.494505494505497,16.26984126984127,65.55555555555556,-0.884563821236802,-0.7932817545934713,0.6761271088564652,-1.2838001754445423,0.6369975569920281
2017-08-24,57600000.0,1.873935264054516,-5.494505494505497,20.634920634920633,69.12698412698413,-0.6051084701303521,-0.7142685555933898,0.713184500847962,-1.2632828951128268,0.6546120949620501
2017-08-25,57100000.0,2.3931623931623958,-4.197080291970812,22.61904761904762,70.3968253968254,-0.49140903617815795,-0.6978758019799967,0.7249218138776224,-1.228928562869805,0.6020767972550963
2017-08-28,57100000.0,2.0583190394511175,-4.197080291970812,21.825396825396826,69.6031746031746,-0.5263424856198952,-0.7366118911364201,0.7152140548788684,-1.258064976473673,0.5457016052318384
2017-08-29,57300000.0,1.715265866209259,-3.0575539568345356,19.047619047619047,68.4920634920635,-0.5645092398357123,-0.7783405676208935,0.7053141642411271,-1.2414548426901613,0.5836570270878626
2017-08-30,57300000.0,-0.5263157894736858,-2.5044722719141266,13.88888888888889,63.96825396825396,-0.9506883120099084,-0.9486907452943976,0.6480722213075722,-1.3042692847308928,0.4822328836880064
2017-08-31,57400000.0,-1.0563380281690238,0.17391304347825765,12.3015873015873,62.61904761904762,-1.01667619873336,-1.005924700275052,0.6336573025495507,-1.3159431009374178,0.4869597007038181
2017-09-01,57500000.0,-2.131438721136769,3.0354131534570006,9.126984126984127,60.952380952380956,-1.1784588230437232,-1.0976941924906862,0.6057644629513615,-1.333235828602524,0.3277627749364688
2017-09-05,59000000.0,-6.690777576853524,4.530744336569581,5.158730158730158,53.96825396825397,-1.9245677597514952,-1.4262833501972132,0.49095033400614685,-1.5854797124586542,0.02069846669726877
2017-09-06,59400000.0,-9.392265193370175,4.807692307692313,2.380952380952381,50.95238095238095,-2.2656873105536373,-1.6138851197633879,0.4225784133295767,-1.768466693146295,-0.3285471652584303
2017-09-07,64600000.0,-18.96869244935544,-7.13101160862355,0.0,38.333333333333336,-3.451520549311307,-2.269067298030733,0.1825009502885673,-2.529325689394547,-0.5625167311144089
2017-09-08,64900000.0,-18.64716636197441,-8.710217755443894,0.3968253968253968,38.80952380952381,-3.084064876796489,-2.232789115774726,0.18987946526456675,-2.5123130781371827,-0.5005201123347145
2017-09-11,65000000.0,-18.82998171846435,-8.877721943048567,0.3968253968253968,38.41269841269842,-2.85465625187692,-2.2331554643511904,0.18450260015844647,-2.5012615222760064,-0.46739761020924997
2017-09-12,71100000.0,-31.42329020332717,-19.095477386934668,0.0,24.761904761904763,-3.882134555367219,-3.056068591695232,-0.13073579837742857,-3.28316653192909,-0.7855133456546121
2017-09-13,72900000.0,-34.25414364640884,-21.096345514950166,0.0,23.88888888888889,-3.663368091071872,-3.19192189236742,-0.20179687829751458,-3.3792309704893158,-0.8708957732022706
2017-09-14,74500000.0,-35.20871143375681,-31.393298059964735,0.0,23.49206349206349,-3.363463373839551,-3.2002693892371594,-0.22599614392124406,-3.55373640308138,-0.8477175903073129
2017-09-15,75800000.0,-38.827838827838825,-34.63587921847247,0.0,22.460317460317462,-3.3202467889721357,-3.368115453536628,-0.31691092900746537,-3.716972022067199,-1.0011471723395515
2017-09-18,78300000.0,-43.14442413162705,-40.8273381294964,0.0,19.682539682539684,-3.3163153094066997,-3.5585967696518,-0.42516267717305073,-3.9512061470178175,-1.160742832283512
2017-09-19,79300000.0,-46.5804066543438,-40.60283687943262,0.0,17.22222222222222,-3.231399480981477,-3.671473259324332,-0.5113489125207267,-4.000773277630467,-1.3537912296544155
2017-09-20,78700000.0,-44.66911764705883,-38.55633802816902,0.3968253968253968,18.412698412698415,-2.8441733864966836,-3.466232253524108,-0.4638190535060849,-3.7679442930631146,-1.2654355082772835
2017-09-21,78700000.0,-38.0701754385965,-38.312829525483295,1.5873015873015872,23.253968253968253,-2.2569521328522133,-3.016507282615936,-0.2996227025896682,-3.2733608720276073,-0.9411497144545791
2017-09-22,78600000.0,-38.38028169014085,-33.90119250425894,1.5873015873015872,23.095238095238095,-2.1548201650999452,-2.980911929999037,-0.30836284817782267,-3.1868223773968496,-1.0775335853627535
2017-09-25,78100000.0,-41.485507246376805,-32.59762308998302,1.1904761904761905,20.476190476190474,-2.2226619917156474,-3.098668884288686,-0.38672664616386854,-3.3319399054367245,-1.244009564801673
2017-09-26,75800000.0,-39.08256880733945,-28.25719120135364,1.5873015873015872,22.301587301587304,-1.9763882272014088,-2.9057460436966385,-0.32608193717603506,-3.1432447856398795,-1.2099015009544707
2017-09-27,75200000.0,-40.03724394785848,-28.327645051194537,1.5873015873015872,21.58730158730159,-1.9413533056535668,-2.90424968881714,-0.3495330165906371,-3.1692523629381224,-1.2765038394248776
2017-09-28,76300000.0,-46.449136276391556,-31.32530120481927,0.3968253968253968,17.38095238095238,-2.192946192411399,-3.187397876167502,-0.5094117490214362,-3.3543540627949007,-1.507645514754318
2017-09-29,76700000.0,-46.0952380952381,-31.78694158075601,0.7936507936507936,17.857142857142858,-2.062564280621973,-3.100052479840512,-0.4995988995660987,-3.2007777044552883,-1.4242646361400164
2017-10-02,74500000.0,-40.56603773584906,-28.006872852233666,2.380952380952381,21.50793650793651,-1.6862500733356385,-2.7547419398640343,-0.36033855653275054,-2.8883622140372824,-1.262068167982702
2017-10-03,72600000.0,-37.5,-22.842639593908622,4.761904761904762,23.96825396825397,-1.464666138859044,-2.553089806998683,-0.2827437869935839,-2.6299827441373704,-1.200694079233715
2017-10-04,71200000.0,-37.98449612403101,-17.68595041322314,4.761904761904762,23.88888888888889,-1.4374769534926057,-2.537730651411698,-0.29403356670621134,-2.5275119330364935,-1.327647373810316
2017-10-05,71200000.0,-39.33463796477494,-13.738019169329064,3.1746031746031744,22.301587301587304,-1.454491035974778,-2.5644566940611484,-0.3269965788999784,-2.394046445422446,-1.4338765373692441
2017-10-06,70700000.0,-38.899803536345765,-12.579617834394895,3.968253968253968,23.174603174603174,-1.381351446970795,-2.501626118829724,-0.3154681117494046,-2.3412711011238505,-1.4417260562569525
2017-10-09,70900000.0,-40.674603174603185,-12.361331220285265,2.380952380952381,21.349206349206348,-1.4208949134117683,-2.5481995179451884,-0.35924744071224,-2.2951365876032748,-1.4904914231102868
2017-10-10,70900000.0,-42.65593561368208,-11.128526645768023,1.984126984126984,20.238095238095237,-1.4667877199549568,-2.600690737549731,-0.40815800962272053,-2.2749398171256265,-1.6152081511950271
2017-10-11,69800000.0,-40.44265593561369,-7.219662058371745,3.571428571428571,21.746031746031747,-1.3094051258633834,-2.452501347097063,-0.35215873350935606,-1.9674141262767235,-1.561597302616805
2017-10-12,68600000.0,-40.57377049180329,-5.053598774885137,3.1746031746031744,21.666666666666668,-1.272905557666735,-2.4201548609885988,-0.35509847753941925,-1.8710151785219866,-1.610212392638863
2017-10-13,68600000.0,-39.43089430894309,-3.3132530120481896,4.761904761904762,22.53968253968254,-1.1793068405192162,-2.330915052977673,-0.32612995361471114,-1.6554601918389076,-1.4783240697831173
2017-10-16,67300000.0,-36.78861788617886,-0.8995502248875464,8.333333333333332,24.761904761904763,-1.0204080183640318,-2.176661812376092,-0.25954450091657233,-1.4658362746972977,-1.4096478300521125
2017-10-17,66900000.0,-31.434184675834963,-0.14970059880239361,9.523809523809524,26.666666666666668,-0.7406574486230929,-1.9051836850331934,-0.1252377701003578,-1.1737464869523366,-1.1801023177204688
2017-10-18,66900000.0,-31.434184675834963,-3.5603715170278605,9.523809523809524,26.666666666666668,-0.7191990799687371,-1.8849325114315214,-0.1250692306971944,-1.2875578708714661,-1.2245957553747042
2017-10-19,67100000.0,-33.932135728542924,-10.180623973727432,9.523809523809524,25.952380952380956,-0.813209730394981,-1.9771847013731436,-0.1874343242714108,-1.659510124104049,-1.3478998109197313
2017-10-20,67100000.0,-34.73895582329318,-10.180623973727432,9.126984126984127,25.476190476190474,-0.8253195101493576,-1.9905854948751025,-0.2075049059626301,-1.6470810940966483,-1.3572613127362119
2017-10-23,68600000.0,-39.99999999999999,-18.27586206896552,4.761904761904762,22.22222222222222,-1.045865030093944,-2.199538406470963,-0.3391722171686751,-2.0559851751802385,-1.544722183802239
2017-10-24,69700000.0,-44.90644490644491,-19.145299145299145,1.1904761904761905,18.571428571428573,-1.2419471116685366,-2.383309564180408,-0.46167656800750023,-2.184681444103287,-1.6893198542616674
2017-10-25,69700000.0,-50.21551724137932,-18.135593220338976,0.0,14.920634920634921,-1.4464117992665237,-2.5740321018117744,-0.5940130682392153,-2.347544164637661,-1.9297010437996733
2017-10-26,69700000.0,-45.20833333333334,-16.166666666666664,1.5873015873015872,18.492063492063494,-1.1681145321814637,-2.3188165649381167,-0.4685275366104336,-1.959470955258575,-1.7022361425081174
2017-10-27,68300000.0,-42.29166666666666,-13.833333333333343,3.571428571428571,20.555555555555554,-0.9966266840525475,-2.1622783010113515,-0.3954860192368188,-1.77539841517787,-1.6463005225936695
2017-10-30,68200000.0,-39.46830265848671,-13.666666666666671,6.746031746031746,22.857142857142858,-0.8339389555011644,-2.0155334898638726,-0.3254017512837731,-1.6128729053392736,-1.5558720209319186
2017-10-31,65900000.0,-33.4008097165992,-11.317567567567565,12.698412698412698,26.666666666666668,-0.5201294172579133,-1.7383224715155727,-0.1744352691386066,-1.3118589555849078,-1.3779391819722784
2017-11-01,65100000.0,-29.4234592445328,-11.282051282051286,14.285714285714285,28.968253968253972,-0.30658311537486993,-1.5555719738454925,-0.07575771344753897,-1.1454629981142805,-1.2114462049649708
2017-11-02,63600000.0,-25.69169960474309,-13.36898395721926,14.682539682539684,32.77777777777778,-0.10116912026979348,-1.3871107806429994,0.016874521831059405,-1.1315396108749303,-1.0821759656235532
2017-11-03,62000000.0,-22.2879684418146,-12.522686025408358,15.079365079365079,36.904761904761905,0.09293485248439391,-1.2357080256005954,0.1012407148406245,-1.0271636168796936,-0.9245231097309734
2017-11-06,58500000.0,-14.931237721021606,-6.17059891107079,16.666666666666664,46.34920634920635,0.49216314855179344,-0.9223129968697745,0.28465725306370787,-0.682224223603192,-0.7237543204635126
2017-11-07,58100000.0,-13.921568627450975,-6.021897810218979,17.063492063492063,47.22222222222222,0.5724521713646261,-0.8755377916051458,0.3088966781625163,-0.6545898810720503,-0.7502133974505715
2017-11-08,58000000.0,-12.4031007751938,-7.208872458410354,17.46031746031746,49.523809523809526,0.6835607080984858,-0.8084114377239103,0.34566391687804027,-0.6185788553372717,-0.6592736209419958
2017-11-09,58000000.0,-15.537848605577697,-5.454545454545445,16.666666666666664,45.476190476190474,0.544899262522627,-0.9343986347197866,0.26591040232376045,-0.6341034885339414,-0.7982164495845432
2017-11-10,58700000.0,-12.45210727969348,-6.727272727272737,17.857142857142858,49.60317460317461,0.7443516058222199,-0.8030333818454637,0.3420120603792536,-0.4395017925442053,-0.5242691401470673
2017-11-13,59400000.0,-13.142857142857146,-7.027027027027022,17.857142857142858,48.73015873015873,0.7349058105006424,-0.829139831791815,0.32340320392427413,-0.3779260168182404,-0.5259521783252085
2017-11-14,59300000.0,-14.038461538461533,-6.654676258992809,17.46031746031746,47.22222222222222,0.7155786682023944,-0.8632058268810491,0.29977765998154005,-0.411254929196713,-0.5831363912898071
2017-11-15,58200000.0,-11.494252873563227,-4.86486486486486,19.444444444444446,51.34920634920634,0.8974354282693947,-0.754914467961221,0.3621659871718886,-0.295921407500719,-0.5324867448802997
2017-11-16,56500000.0,-9.284332688588016,-1.073345259391778,20.238095238095237,54.2063492063492,1.059633163374219,-0.6612427498865782,0.41611197953875223,-0.11365811931274761,-0.47870940284593855
2017-11-17,57000000.0,-9.404990403071011,-0.17574692442883233,19.841269841269842,54.047619047619044,1.0790663729752867,-0.6645664857536346,0.41171248762639506,0.016661253715348767,-0.4550269133379575
2017-11-20,56200000.0,-12.625250501002006,2.430555555555558,18.650793650793652,49.523809523809526,0.9091462430678322,-0.7947272957510599,0.3291317741533263,-0.031195201961949914,-0.6619880209555895
2017-11-21,56200000.0,-13.765182186234814,2.430555555555558,18.253968253968253,47.6984126984127,0.8678535406902953,-0.8381856918939599,0.29907488265154186,-0.04490393730048858,-0.6875243623634308
2017-11-22,56200000.0,-13.765182186234814,2.430555555555558,18.253968253968253,47.6984126984127,0.9039134474706922,-0.8344925058261862,0.29768298520392794,-0.12022395023279642,-0.6780027921216722
2017-11-24,55600000.0,-17.547568710359407,2.626970227670755,16.666666666666664,43.095238095238095,0.6973008286199964,-0.9851170706059152,0.20118476063272933,-0.2872412686259186,-0.8782166267018041
2017-11-27,55600000.0,-18.803418803418804,2.626970227670755,16.26984126984127,41.58730158730159,0.6551183287946469,-1.0303699809991322,0.16835456709485946,-0.2937580898627121,-0.9763714230713558
2017-11-28,55600000.0,-18.803418803418804,2.9668411867364797,16.26984126984127,41.58730158730159,0.7001218724568361,-1.0238682066157117,0.16691733727949404,-0.2455276389948181,-0.9775591060083877
2017-11-29,55600000.0,-18.297872340425524,2.9668411867364797,17.46031746031746,42.61904761904762,0.7788655078588186,-0.9969456936509614,0.17747554511541622,-0.048254948356563854,-0.9513844250363273
2017-11-30,55100000.0,-17.234042553191497,4.006968641114983,18.253968253968253,43.65079365079365,0.9018570876330262,-0.9479057473400546,0.20207554195474414,0.05801895293499737,-0.8795904881647074
2017-12-01,54200000.0,-18.082788671023977,5.739130434782613,17.857142857142858,42.93650793650794,0.8820465950133615,-0.9770282459817244,0.17828003366880835,0.12066594650896179,-0.8856627985378487
2017-12-04,52100000.0,-18.94977168949772,11.694915254237293,15.873015873015872,41.42857142857143,0.8467271678289223,-1.0059918443178346,0.15420630764339577,0.4202915058793786,-1.0082108964290541
2017-12-05,52900000.0,-19.683257918552034,10.942760942760943,15.476190476190476,40.23809523809524,0.8143802449673843,-1.0290684305429485,0.13325951552100643,0.5848166892204394,-1.0550040869113737
2017-12-06,53400000.0,-19.730941704035864,17.3374613003096,15.476190476190476,40.23809523809524,0.8121796270265371,-1.0247748177880514,0.12982129094443354,1.2442924802426818,-0.9512271135744815
2017-12-07,54500000.0,-21.651785714285722,16.024653312788907,15.476190476190476,37.77777777777778,0.6623972214131391,-1.09634344849854,0.0787879146935249,1.1364456672761862,-0.9005210338833918
2017-12-08,54100000.0,-21.029082774049222,16.76923076923077,15.873015873015872,38.65079365079365,0.7175243637744642,-1.0647459607398244,0.09262241854208064,1.168409503611366,-0.9361677460455265
2017-12-11,54800000.0,-25.688073394495415,22.925457102672297,15.079365079365079,32.857142857142854,0.3302104160346117,-1.244412897051751,-0.028867655268154907,1.8116556946434812,-1.0609003279648972
2017-12-12,54900000.0,-24.208144796380093,24.691358024691358,15.476190476190476,34.36507936507937,0.4375263118931996,-1.1771814979294748,0.006856364321448333,2.014740394437945,-1.0061194426740492
2017-12-13,55400000.0,-29.439252336448597,25.637583892617457,14.285714285714285,28.968253968253972,0.004335118650144059,-1.3764006009909886,-0.12973229168914044,1.8238687882461708,-1.2317005684598785
2017-12-14,55800000.0,-30.373831775700943,26.385224274406326,14.285714285714285,28.57142857142857,-0.08318998401972058,-1.40231366059391,-0.15640619964073066,1.9658017929427178,-1.2881060956005195
2017-12-15,55800000.0,-30.98591549295775,28.735632183908045,14.285714285714285,28.015873015873016,-0.15069101172976554,-1.4147258398454878,-0.17489921899354166,2.1438709298063126,-1.3702431922368465
2017-12-18,55800000.0,-28.27586206896551,29.63430012610341,15.873015873015872,30.238095238095237,0.05042838215438395,-1.297069285910721,-0.1076605920712874,2.374403973413611,-1.2648631578918106
2017-12-19,55400000.0,-25.05643340857788,29.60609911054638,17.063492063492063,33.88888888888889,0.29948036912999043,-1.1616961782076272,-0.026822480047432495,2.3045360753164807,-1.1182848989333216
2017-12-20,57200000.0,-25.164113785557984,27.318932655654383,17.063492063492063,33.65079365079365,0.2741072081017047,-1.1587505289113162,-0.03258815763201914,1.8577567537046196,-0.989894017195463
2017-12-21,58400000.0,-25.053533190578147,25.699745547073793,17.857142857142858,34.04761904761905,0.2669118265825385,-1.1475562757182263,-0.032839317679425176,1.833355654280811,-0.953499426871158
2017-12-22,58600000.0,-25.213675213675213,24.967989756722154,17.063492063492063,33.65079365079365,0.23325164483962646,-1.1461630601588992,-0.04050782714659342,1.9525058241297866,-1.104164810109884
2017-12-26,58600000.0,-23.36842105263157,22.691292875989443,19.047619047619047,36.19047619047619,0.37491008145047555,-1.0673070982748045,0.004621085097315686,1.838438945421834,-1.0246122198669692
2017-12-27,58400000.0,-27.233115468409586,22.3404255319149,16.26984126984127,31.03174603174603,0.017988346603408,-1.2093253512621864,-0.10170253844469249,1.6949243375549534,-1.2645843000581152
2017-12-28,56500000.0,-23.362445414847155,25.950196592398424,19.841269841269842,36.34920634920635,0.3362456028967116,-1.0512683821544992,-0.003109592528214788,2.1361294940130025,-1.2045098715022071
2017-12-29,56200000.0,-26.57657657657657,26.727509778357238,16.666666666666664,32.22222222222222,0.017035979854227997,-1.167246150422044,-0.09348605060228975,1.932806329418468,-1.3910834435670418
2018-01-02,56100000.0,-27.79043280182232,24.697986577181208,16.26984126984127,30.634920634920636,-0.11628078558001978,-1.204827659583006,-0.1307579093312042,1.5499142802810282,-1.4475755529507288
2018-01-03,58400000.0,-35.49883990719258,19.55922865013774,11.11111111111111,25.71428571428571,-0.8483888920849251,-1.4891389530967851,-0.3450512441672532,1.0639508539018978,-1.7081026215245632
2018-01-04,57000000.0,-30.136986301369873,19.9438202247191,15.476190476190476,28.888888888888886,-0.35631894519058527,-1.2722699810852207,-0.20337075490909148,1.2654606703264775,-1.5110948546449658
2018-01-05,55600000.0,-29.302325581395337,21.91011235955056,16.666666666666664,29.444444444444446,-0.2954046331860002,-1.2302500211442022,-0.18421063187546846,1.3342066729169462,-1.5519246341431296
2018-01-08,53900000.0,-23.059360730593603,23.762376237623762,22.22222222222222,37.22222222222222,0.28615906701202065,-0.9839940960719202,-0.015861689471604726,1.517632022757804,-1.3419847472324555
2018-01-09,54200000.0,-24.884792626728114,23.554301833568402,21.03174603174603,34.76190476190476,0.08487906269233991,-1.0458854260501735,-0.06949512688812792,1.5023140918950149,-1.4466048133226734
2018-01-10,55600000.0,-23.008849557522115,21.57968970380818,23.015873015873016,37.38095238095238,0.24587193429540094,-0.9670894099171072,-0.02112998513248832,1.6336013276326236,-1.405232222678286
2018-01-11,56000000.0,-23.620309050772637,19.770773638968485,21.825396825396826,36.507936507936506,0.159611972836267,-0.9829920171946983,-0.04185259525379273,1.4695093299023645,-1.4508742556586995
2018-01-12,56000000.0,-28.735632183908045,18.36734693877551,17.063492063492063,29.841269841269842,-0.39788714745627707,-1.1682390870715091,-0.18997907711838158,1.2519157739170896,-1.7024984265356384
2018-01-16,56400000.0,-29.357798165137616,17.784256559766764,16.666666666666664,29.444444444444446,-0.48909250289887796,-1.1821929612390767,-0.21325756076876648,1.1487220917385963,-1.769139594782203
2018-01-17,56500000.0,-32.009345794392516,16.047548291233284,13.492063492063492,27.3015873015873,-0.7893936012667296,-1.2720496322063821,-0.29492452184265383,0.9046121801697098,-1.949205766861755
2018-01-18,55400000.0,-29.439252336448597,17.1898355754858,16.26984126984127,29.365079365079367,-0.5149789429937811,-1.1652276260641636,-0.22769414250584064,0.7399560589690297,-1.945691734316373
2018-01-19,54800000.0,-26.851851851851862,18.086696562032888,19.841269841269842,32.22222222222222,-0.24238347432040128,-1.058841585596545,-0.15839509801721785,0.8260909258349765,-1.8612537790474493
2018-01-22,55300000.0,-35.207823960880205,17.585692995529058,11.904761904761903,25.873015873015877,-1.1499163911823176,-1.363729439387196,-0.4065025361251053,0.6134552619859477,-2.3130637750624508
2018-01-23,55300000.0,-34.54987834549878,17.585692995529058,12.698412698412698,26.269841269841272,-1.0789549194754415,-1.3281303325844536,-0.39301428959226975,0.6624551622906489,-2.3090818946483225
2018-01-24,55300000.0,-36.88118811881189,19.387755102040817,10.714285714285714,25.238095238095237,-1.3496092070159058,-1.4048721187631505,-0.4687541757710225,0.7946662877078126,-2.4289344851556214
2018-01-25,55800000.0,-33.81294964028776,19.942611190817793,14.285714285714285,26.904761904761905,-1.0665664145819767,-1.278828963478618,-0.38483582696754615,1.1044806007017898,-2.2992061752064723
2018-01-26,57600000.0,-36.49289099526067,17.360114777618364,11.507936507936508,25.555555555555554,-1.4784601173644891,-1.3689351828931242,-0.4716933572460348,1.2050969189186502,-2.3535606821575925
2018-01-29,56200000.0,-31.615925058548,19.368723098995698,15.873015873015872,27.936507936507937,-0.9623412096614025,-1.1754856657650135,-0.33145896975296973,1.1433308991731033,-2.1863955719917065
2018-01-30,57000000.0,-33.177570093457945,16.54465592972182,15.476190476190476,27.3015873015873,-1.2177297467270618,-1.2248619743109188,-0.38449742597973796,0.9374163267004327,-2.2329066817401713
2018-01-31,57400000.0,-31.35011441647597,15.835777126099703,17.857142857142858,28.333333333333332,-1.022949185489599,-1.1467594751849608,-0.33432424164111607,0.8687740146789118,-2.1350581817912957
2018-02-01,54900000.0,-24.77272727272728,16.691957511380885,26.58730158730159,36.03174603174603,-0.16206042870269077,-0.8908582649187176,-0.13777535279690073,0.8474642065968552,-1.9566942066390058
2018-02-02,52300000.0,-17.7927927927928,19.662058371735792,34.523809523809526,46.42857142857143,0.7615597439763226,-0.6204262650944129,0.07257236298123013,0.9351457087510796,-1.7483745339265866
2018-02-05,55600000.0,-25.791855203619907,12.578616352201255,23.809523809523807,34.44444444444444,-0.3255137637032525,-0.9169894526005518,-0.18067044171760582,0.47012132804244766,-2.017023622230876
2018-02-06,58300000.0,-31.011235955056172,5.967741935483872,18.253968253968253,28.730158730158728,-1.007809228994664,-1.1071149532018647,-0.3490537103503961,0.12859307239873075,-2.1842178666453846
2018-02-07,56900000.0,-27.865168539325836,2.7350427350427364,22.61904761904762,31.9047619047619,-0.560795470114346,-0.9797394190953277,-0.2538823129024131,-0.057426422225553164,-2.1052065949432506
2018-02-08,55600000.0,-24.663677130044846,4.302925989672978,28.174603174603174,36.58730158730158,-0.1038262116041166,-0.8507144447544117,-0.15625565656981366,0.024823346850734063,-2.0161944549340776
2018-02-09,57500000.0,-27.777777777777768,0.8620689655172376,23.41269841269841,32.06349206349206,-0.5094326177666393,-0.9625893304802602,-0.2576069842815995,-0.15417789275634985,-2.144501799226856
2018-02-12,58300000.0,-27.015250544662315,-0.5172413793103514,24.206349206349206,32.857142857142854,-0.38074027855981635,-0.9262045593695952,-0.23608204547640835,0.008194075350191343,-2.093540520888521
2018-02-13,57800000.0,-24.301075268817197,1.5332197614991494,29.365079365079367,37.06349206349206,0.03269059175028953,-0.8152144930402626,-0.15258404678169069,-0.012181111194798921,-2.0350623391230127
2018-02-14,57800000.0,-31.36363636363637,2.6936026936026924,17.857142857142858,28.333333333333332,-0.9684301640687955,-1.0802352050946233,-0.3811096462104642,-0.2510953733028083,-2.3452776017510852
2018-02-15,58300000.0,-29.555555555555557,1.6863406408094472,20.238095238095237,30.0,-0.6763615035332097,-1.0031006960845066,-0.3271716376387359,-0.1398948692034575,-2.258220884783741
2018-02-16,57100000.0,-25.21929824561404,1.8900343642611728,27.380952380952383,35.714285714285715,0.009296622820046136,-0.8282281126470927,-0.19201980373031927,-0.07331364468587176,-2.1170894988309126
2018-02-20,56900000.0,-24.507658643326046,-0.707964601769917,30.555555555555557,37.142857142857146,0.16660055854921355,-0.7941274360964888,-0.1732840512833432,-0.13288468620991067,-2.1020244682889957
2018-02-21,57400000.0,-27.839643652561243,-0.7017543859649145,23.809523809523807,32.142857142857146,-0.35396722354677546,-0.9180576663531848,-0.2856492033844646,-0.2534911805995501,-2.2345721443672484
2018-02-22,59400000.0,-30.83700440528634,-5.693950177935947,19.444444444444446,29.28571428571429,-0.860257660382636,-1.0289214143189518,-0.38797191581011287,-0.23419411856789185,-2.303016026196042
2018-02-23,59900000.0,-27.4468085106383,-6.583629893238441,25.396825396825395,32.857142857142854,-0.21374755900053244,-0.8884341596865242,-0.2819961939798192,-0.05024846779256431,-2.1410974991146263
2018-02-26,59500000.0,-31.63716814159292,-5.87188612099645,16.26984126984127,28.015873015873016,-0.9939502554811679,-1.047607145077412,-0.42494855321514347,-0.21311463925122587,-2.343866705291797
2018-02-27,59100000.0,-29.605263157894733,-6.294964028776984,21.03174603174603,30.158730158730158,-0.5685948001783311,-0.9600878602462041,-0.36260283802467075,0.025029210359711174,-2.2495530301172675
2018-02-28,58500000.0,-29.424778761061955,-5.215827338129486,22.61904761904762,30.634920634920636,-0.507920948455192,-0.9463903328701182,-0.36176681988754805,0.08397964812901404,-2.2599989024070686
2018-03-01,56600000.0,-31.018518518518512,-1.7985611510791477,19.047619047619047,28.888888888888886,-0.8115146576715841,-1.0040818842551842,-0.4201054669714376,0.019786322360527464,-2.3683527635132195
2018-03-02,56600000.0,-29.8165137614679,-1.7985611510791477,21.428571428571427,30.238095238095237,-0.5346739864538925,-0.949402812429647,-0.38479031111478995,0.04754288122131445,-2.3165627687784798
2018-03-05,56300000.0,-28.538812785388124,-2.177858439201441,25.396825396825395,31.587301587301585,-0.2291265945531214,-0.8915684122848782,-0.34772840785588327,0.05633733505517646,-2.2779029571367597
2018-03-06,55500000.0,-26.71232876712328,-2.398523985239853,29.365079365079367,34.6031746031746,0.2203170788510715,-0.8111278242703382,-0.2909937278140386,0.1659004217113862,-2.211725828998802
2018-03-07,55300000.0,-18.924731182795696,-6.142034548944331,40.476190476190474,46.42857142857143,2.037533055865653,-0.4849888550122789,-0.02997052110075666,0.5210029893055557,-1.8361321767112648
2018-03-08,55300000.0,-19.43844492440605,-4.536862003780717,39.682539682539684,45.55555555555556,1.91341648980384,-0.5000589187693676,-0.05141121723186403,0.5290095117735809,-1.8765406617588183
2018-03-09,54600000.0,-18.438177874186557,-2.2471910112359605,42.857142857142854,47.460317460317455,2.121216465440606,-0.4521983631858763,-0.02071397758029505,0.572576454602175,-1.8328759445086573
2018-03-12,55200000.0,-17.948717948717952,-1.2844036697247763,44.047619047619044,48.25396825396825,2.167470015283987,-0.4254253410987618,-0.006955311196182214,0.6709181073997781,-1.7845706671615351
2018-03-13,55200000.0,-17.44680851063829,-2.0332717190388205,45.23809523809524,48.96825396825397,2.214436746197182,-0.3978836047944669,0.00715925679806158,0.6668623559453575,-1.7932442048358215
2018-03-14,55000000.0,-13.4020618556701,-0.36496350364962904,48.41269841269841,54.44444444444444,2.8533400929118216,-0.21946018450746432,0.14559963644769103,1.0249527125442865,-1.6041216853143039
2018-03-15,52500000.0,-2.7397260273972712,4.371584699453557,54.761904761904766,67.22222222222223,4.2027457670880555,0.24348737200746323,0.5162222694386899,1.420668869936938,-1.1377789527426692
